district,predicted_risk,confidence_score,equity_vulnerability_index,final_risk_score,priority_level,alert_status,recommended_action
Pali,Medium,93.05,0.19238054788702486,0.548,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,80.9,0.4952215992011676,0.845,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,93.13,0.19238054788702486,0.548,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,81.76,0.4952215992011676,0.846,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,91.97,0.19238054788702486,0.546,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,86.78,0.4952215992011676,0.854,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,93.73,0.19238054788702486,0.549,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,82.59,0.4952215992011676,0.848,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,92.4,0.19238054788702486,0.547,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,82.52,0.4952215992011676,0.848,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,92.63,0.19238054788702486,0.547,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,87.6,0.4952215992011676,0.855,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,92.99,0.19238054788702486,0.548,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,81.8,0.4952215992011676,0.847,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,93.27,0.19238054788702486,0.548,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,High,82.39,0.4952215992011676,0.847,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,92.12,0.19238054788702486,0.546,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Bikaner,Low,98.96,-0.026984126984126992,0.322,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.96,-0.013055555555555563,0.325,Low Priority,NO ALERT,Routine monitoring.
Bikaner,High,83.91,0.2798224348750665,0.796,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,Low,98.92,-0.026984126984126992,0.322,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.92,-0.013055555555555563,0.325,Low Priority,NO ALERT,Routine monitoring.
Bikaner,High,83.71,0.2798224348750665,0.796,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,Low,98.96,-0.026984126984126992,0.322,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.96,-0.013055555555555563,0.325,Low Priority,NO ALERT,Routine monitoring.
Bikaner,High,82.94,0.2798224348750665,0.794,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,Medium,93.07,0.2229043824701195,0.555,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,Low,99.17,0.04190438247011952,0.339,Low Priority,NO ALERT,Routine monitoring.
Pali,Medium,92.73,0.2229043824701195,0.555,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,Low,98.91,0.04190438247011952,0.339,Low Priority,NO ALERT,Routine monitoring.
Pali,Medium,91.97,0.2229043824701195,0.554,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Pali,Low,99.44,0.04190438247011952,0.34,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,98.63,-0.010365319865319855,0.325,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,98.63,-0.010365319865319855,0.325,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,98.87,-0.010365319865319855,0.326,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.78,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.78,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.67,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.97,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.97,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.86,0.01466478891083376,0.332,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.09,-0.020365325077399382,0.324,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.09,0.057250341997264025,0.343,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.09,0.05684648493543759,0.343,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.78,-0.020365325077399382,0.325,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.78,0.057250341997264025,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.78,0.05684648493543759,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.89,-0.020365325077399382,0.325,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.89,0.057250341997264025,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.89,0.05684648493543759,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,High,86.42,0.7164995894909689,0.909,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,Low,99.17,-0.04319148936170215,0.318,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.06340397350993379,0.312,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.07894942805538832,0.308,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.06340397350993379,0.312,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.07894942805538832,0.308,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.06340397350993379,0.312,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.75,-0.07894942805538832,0.308,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.06340397350993379,0.313,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.07894942805538832,0.309,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.06340397350993379,0.313,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.07894942805538832,0.309,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.06340397350993379,0.313,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,98.94,-0.07894942805538832,0.309,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,100.0,0.04170696539485361,0.34,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.49,0.04170696539485361,0.34,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,81.28,0.8806632943665411,0.942,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,High,84.76,0.500403858150583,0.852,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,Low,98.99,-0.09336585365853657,0.305,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.31,-0.09336585365853657,0.306,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,98.96,-0.09336585365853657,0.305,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.72,-0.07091803278688524,0.312,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.72,-0.07091803278688524,0.312,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.82,-0.07091803278688524,0.312,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.24,0.022539803509863385,0.334,Low Priority,NO ALERT,Routine monitoring.
Bikaner,High,82.38,0.6911196760229019,0.896,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,Low,99.24,-0.08378354978354982,0.308,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.24,0.022216450216450197,0.334,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.49,0.022539803509863385,0.335,Low Priority,NO ALERT,Routine monitoring.
Bikaner,High,82.74,0.6911196760229019,0.897,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,Low,99.49,-0.08378354978354982,0.308,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.49,0.022216450216450197,0.335,Low Priority,NO ALERT,Routine monitoring.
Ajmer,High,69.51,1.013030303030303,0.958,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,68.39,2.2541672519183247,1.266,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,99.45,-0.014515151515151509,0.326,Low Priority,NO ALERT,Routine monitoring.
Ajmer,High,71.53,1.013030303030303,0.961,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,72.47,2.2541672519183247,1.272,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,98.31,-0.014515151515151509,0.324,Low Priority,NO ALERT,Routine monitoring.
Ajmer,High,73.9,1.013030303030303,0.964,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,71.36,2.2541672519183247,1.271,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,99.47,-0.014515151515151509,0.326,Low Priority,NO ALERT,Routine monitoring.
Ajmer,High,75.57,1.013030303030303,0.967,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,73.35,2.2541672519183247,1.274,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,99.31,-0.014515151515151509,0.325,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,98.79,-0.01118498778592053,0.325,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,98.96,-0.01118498778592053,0.326,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.29,-0.01118498778592053,0.326,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,98.48,0.013794491525423726,0.331,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,98.48,-0.05949717514124297,0.313,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,98.48,-0.08068765133171915,0.308,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,84.65,0.43289676425269646,0.835,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,85.37,0.3659601052438353,0.82,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,98.48,0.013794491525423726,0.331,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,98.48,-0.05949717514124297,0.313,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,98.48,-0.08068765133171915,0.308,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,84.51,0.43289676425269646,0.835,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,85.23,0.3659601052438353,0.819,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Medium,95.02,0.17795534665099882,0.547,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,93.92,0.17795534665099882,0.545,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,92.44,0.17795534665099882,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,92.44,0.17795534665099882,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,92.97,0.17795534665099882,0.544,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,93.35,0.17795534665099882,0.545,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,92.65,0.17795534665099882,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,92.65,0.17795534665099882,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Udaipur,Low,98.87,-0.07533333333333336,0.309,Low Priority,NO ALERT,Routine monitoring.
Udaipur,High,82.61,0.5779166666666667,0.868,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Udaipur,High,81.02,0.48866666666666664,0.844,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Udaipur,Low,99.04,-0.07533333333333336,0.31,Low Priority,NO ALERT,Routine monitoring.
Udaipur,High,80.53,0.5779166666666667,0.865,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Udaipur,High,79.55,0.48866666666666664,0.841,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,74.16,1.8682268070574848,1.178,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Udaipur,Low,99.35,0.13880977982590886,0.364,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,99.35,0.1064515455304929,0.356,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,99.09,0.13880977982590886,0.363,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,99.09,0.1064515455304929,0.355,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Medium,67.32,0.3662465164126064,0.553,Medium Priority,NO ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Bharatpur,Medium,55.25,0.8118581081081082,0.646,Medium Priority,NO ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Bharatpur,Low,99.74,-0.08895071542130367,0.307,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.74,-0.09210241820768136,0.307,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Medium,65.94,0.3662465164126064,0.55,Medium Priority,NO ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Bharatpur,Medium,57.53,0.8118581081081082,0.649,Medium Priority,NO ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Bharatpur,Low,99.83,-0.08895071542130367,0.308,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.83,-0.09210241820768136,0.307,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,78.61,1.8108205128205128,1.171,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,High,76.63,0.25023443223443226,0.778,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,Low,99.1,-0.04053479853479853,0.319,Low Priority,NO ALERT,Routine monitoring.
Jaipur,High,81.75,0.25023443223443226,0.785,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,Low,99.1,-0.04053479853479853,0.319,Low Priority,NO ALERT,Routine monitoring.
Jaipur,High,80.01,0.25023443223443226,0.783,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,Low,98.1,-0.04053479853479853,0.317,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,98.46,0.005616140422916874,0.329,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,94.28,0.20774421924065084,0.553,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Medium,94.28,0.15035533035176196,0.539,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Low,98.58,0.005616140422916874,0.329,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,97.02,0.20774421924065084,0.557,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Medium,97.02,0.15035533035176196,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Low,98.95,0.005616140422916874,0.33,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,92.85,0.20774421924065084,0.551,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Medium,92.85,0.15035533035176196,0.537,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Low,99.42,0.005616140422916874,0.331,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,93.62,0.20774421924065084,0.552,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Medium,93.62,0.15035533035176196,0.538,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Low,99.04,0.005616140422916874,0.33,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,93.16,0.20774421924065084,0.552,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Medium,92.16,0.15035533035176196,0.536,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Kota,Low,99.26,0.005616140422916874,0.33,Low Priority,NO ALERT,Routine monitoring.
