date,district,avg_temperature,rainfall,humidity,temperature_deviation,rainfall_deviation,weather_risk_index
2023-04-06,Pali,40.94,6.55,56.53,3.44,1.55,0.29
2023-01-29,Bikaner,24.63,8.83,75.88,4.63,3.83,0.39
2023-06-09,Jodhpur,44.52,13.14,74.62,7.02,8.14,0.43
2023-04-03,Alwar,37.27,11.23,67.16,-0.23,6.23,0.3
2023-12-18,Udaipur,20.03,4.6,58.8,0.03,-0.4,0.25
2023-11-16,Kota,32.08,54.88,52.42,2.08,14.88,0.38
2023-08-25,Ajmer,32.41,50.13,49.98,2.41,10.13,0.37
2023-04-04,Jaipur,35.21,7.17,43.15,-2.29,2.17,0.22
2023-12-24,Sikar,23.33,11.2,84.13,3.33,6.2,0.41
2023-12-01,Alwar,24.75,1.83,51.54,4.75,-3.17,0.27
2023-08-21,Pali,29.52,73.85,66.58,-0.48,33.85,0.47
2023-03-03,Sikar,42.23,6.76,59.82,4.73,1.76,0.32
2023-06-05,Bikaner,44.01,12.88,54.22,6.51,7.88,0.34
2023-01-02,Ajmer,20.99,7.27,72.28,0.99,2.27,0.32
2023-02-19,Jaipur,17.37,7.74,58.8,-2.63,2.74,0.29
2023-06-05,Bikaner,38.27,9.57,81.4,0.77,4.57,0.36
2023-04-11,Bharatpur,42.47,14.32,81.09,4.97,9.32,0.43
2023-02-28,Jaipur,23.7,13.78,57.25,3.7,8.78,0.32
2023-09-14,Pali,26.77,90.72,41.86,-3.23,50.72,0.45
2023-02-09,Kota,21.29,13.73,86.88,1.29,8.73,0.4
2023-06-07,Sikar,40.09,5.65,84.99,2.59,0.65,0.39
2023-01-29,Alwar,18.28,11.49,45.64,-1.72,6.49,0.24
2023-07-08,Pali,30.02,31.04,56.56,0.02,-8.96,0.31
2023-01-19,Bharatpur,21.45,14.72,68.45,1.45,9.72,0.33
2023-12-11,Jaipur,20.4,13.75,62.26,0.4,8.75,0.29
2023-08-20,Jaipur,34.91,44.73,80.42,4.91,4.73,0.51
2023-03-29,Alwar,39.7,9.13,48.32,2.2,4.13,0.25
2023-07-01,Jodhpur,29.12,80.98,70.67,-0.88,40.98,0.51
2023-04-01,Jodhpur,42.61,1.72,78.29,5.11,-3.28,0.39
2023-01-31,Pali,18.4,2.12,53.01,-1.6,-2.88,0.24
2023-02-01,Pali,17.42,12.61,89.56,-2.58,7.61,0.43
2023-10-16,Sikar,29.06,72.35,62.2,-0.94,32.35,0.45
2023-07-03,Sikar,29.03,33.92,63.16,-0.97,-6.08,0.36
2023-03-28,Jodhpur,41.2,1.18,43.46,3.7,-3.82,0.23
2023-02-03,Ajmer,15.81,6.65,50.19,-4.19,1.65,0.27
2023-06-13,Bikaner,33.8,1.65,51.06,-3.7,-3.35,0.26
2023-05-21,Bikaner,32.48,14.13,82.68,-5.02,9.13,0.44
2023-08-29,Pali,33.84,94.5,55.65,3.84,54.5,0.53
2023-10-20,Kota,31.51,38.91,72.31,1.51,-1.09,0.41
2023-03-31,Pali,34.29,3.43,49.51,-3.21,-1.57,0.25
2023-04-29,Udaipur,35.64,3.2,81.73,-1.86,-1.8,0.36
2023-10-15,Ajmer,25.0,25.23,66.92,-5.0,-14.77,0.4
2023-10-01,Alwar,29.21,10.91,51.55,-0.79,-29.09,0.25
2023-03-09,Bharatpur,36.97,8.65,85.78,-0.53,3.65,0.37
2023-11-04,Jaipur,26.52,41.26,83.23,-3.48,1.26,0.49
2023-09-03,Udaipur,29.38,35.6,60.06,-0.62,-4.4,0.34
2023-09-18,Jodhpur,26.81,74.41,83.15,-3.19,34.41,0.57
2023-05-01,Alwar,33.73,2.86,87.7,-3.77,-2.14,0.41
2023-04-05,Jodhpur,33.61,11.96,49.23,-3.89,6.96,0.28
2023-11-18,Kota,27.99,13.71,63.79,-2.01,-26.29,0.32
2023-07-23,Jaipur,28.67,69.42,57.54,-1.33,29.42,0.43
2023-09-28,Pali,25.74,88.31,88.28,-4.26,48.31,0.65
2023-02-07,Jaipur,21.59,9.13,86.56,1.59,4.13,0.39
2023-04-13,Bharatpur,33.62,10.83,41.82,-3.88,5.83,0.25
2023-02-09,Bikaner,17.71,2.22,75.04,-2.29,-2.78,0.34
2023-01-16,Pali,22.9,13.29,38.7,2.9,8.29,0.23
2023-06-30,Alwar,38.61,1.23,41.63,1.11,-3.77,0.18
2023-07-17,Jaipur,31.79,116.09,36.98,1.79,76.09,0.48
2023-09-12,Jaipur,29.03,58.81,48.39,-0.97,18.81,0.36
2023-06-17,Jodhpur,35.17,7.74,49.04,-2.33,2.74,0.25
2023-04-01,Pali,35.66,2.2,37.32,-1.84,-2.8,0.18
2023-04-11,Bharatpur,30.48,14.08,40.28,-7.02,9.08,0.29
2023-12-17,Alwar,22.01,13.95,53.65,2.01,8.95,0.28
2023-03-27,Jaipur,31.98,3.39,35.35,-5.52,-1.61,0.22
2023-01-27,Bikaner,16.08,7.91,46.67,-3.92,2.91,0.26
2023-02-21,Bharatpur,24.22,8.07,48.51,4.22,3.07,0.27
2023-01-18,Pali,20.52,11.29,37.39,0.52,6.29,0.19
2023-12-23,Bikaner,16.3,3.42,89.43,-3.7,-1.58,0.42
2023-12-17,Ajmer,21.38,6.02,78.88,1.38,1.02,0.35
2023-02-01,Sikar,19.34,12.9,47.84,-0.66,7.9,0.23
2023-11-17,Pali,28.68,65.11,61.94,-1.32,25.11,0.44
2023-12-31,Alwar,15.53,9.25,71.89,-4.47,4.25,0.37
2023-06-01,Alwar,32.63,0.44,59.47,-4.87,-4.56,0.3
2023-01-17,Ajmer,24.34,3.13,48.41,4.34,-1.87,0.26
2023-04-13,Pali,38.98,5.34,87.07,1.48,0.34,0.38
2023-05-13,Jodhpur,42.78,12.76,36.82,5.28,7.76,0.25
2023-03-01,Bharatpur,41.48,13.26,45.93,3.98,8.26,0.27
2023-06-20,Udaipur,37.55,3.99,76.48,0.05,-1.01,0.32
2023-03-07,Jaipur,33.09,13.99,60.41,-4.41,8.99,0.34
2023-06-03,Kota,44.44,13.47,86.01,6.94,8.47,0.47
2023-02-02,Sikar,21.45,12.45,63.99,1.45,7.45,0.31
2023-01-02,Bikaner,22.12,10.04,76.0,2.12,5.04,0.36
2023-02-25,Udaipur,15.28,2.34,68.07,-4.72,-2.66,0.34
2023-03-26,Jaipur,33.25,2.02,41.63,-4.25,-2.98,0.23
2023-11-09,Sikar,27.05,16.95,62.97,-2.95,-23.05,0.34
2023-07-08,Kota,29.82,79.99,53.5,-0.18,39.99,0.43
2023-12-05,Sikar,18.52,0.85,68.34,-1.48,-4.15,0.3
2023-11-21,Bikaner,34.2,19.04,76.33,4.2,-20.96,0.41
2023-10-19,Sikar,32.83,91.11,43.7,2.83,51.11,0.46
2023-06-21,Bikaner,44.26,7.39,80.28,6.76,2.39,0.43
2023-07-22,Pali,34.23,24.28,58.7,4.23,-15.72,0.36
2023-11-22,Jaipur,25.29,22.06,43.89,-4.71,-17.94,0.3
2023-03-12,Ajmer,33.55,13.2,73.48,-3.95,8.2,0.38
2023-12-06,Sikar,15.42,10.35,71.98,-4.58,5.35,0.38
2023-11-19,Udaipur,33.02,55.28,72.14,3.02,15.28,0.48
2023-02-18,Jaipur,21.74,8.77,46.33,1.74,3.77,0.23
2023-02-07,Udaipur,24.92,13.09,43.8,4.92,8.09,0.28
2023-12-27,Ajmer,21.71,8.07,57.05,1.71,3.07,0.27
2023-01-26,Pali,20.68,7.76,73.45,0.68,2.76,0.32
2023-11-07,Sikar,28.3,74.4,51.92,-1.7,34.4,0.43
2023-01-09,Bikaner,23.59,2.68,50.46,3.59,-2.32,0.26
2023-08-20,Pali,26.93,98.69,76.61,-3.07,58.69,0.61
2023-04-23,Bikaner,39.07,7.02,73.08,1.57,2.02,0.33
2023-08-09,Pali,32.43,59.4,86.52,2.43,19.4,0.54
2023-02-27,Jaipur,19.7,9.42,77.23,-0.3,4.42,0.34
2023-02-27,Pali,15.99,8.32,76.95,-4.01,3.32,0.38
2023-03-28,Ajmer,30.21,4.89,39.62,-7.29,-0.11,0.27
2023-12-25,Ajmer,16.02,3.33,88.68,-3.98,-1.67,0.42
2023-03-19,Kota,33.46,3.03,42.92,-4.04,-1.97,0.23
2023-02-16,Bharatpur,24.11,13.21,77.97,4.11,8.21,0.4
2023-01-12,Kota,23.13,2.03,51.99,3.13,-2.97,0.26
2023-06-22,Jaipur,32.72,3.19,85.1,-4.78,-1.81,0.41
2023-08-17,Alwar,27.65,27.24,80.33,-2.35,-12.76,0.43
2023-03-17,Sikar,43.2,3.99,64.52,5.7,-1.01,0.34
2023-04-15,Ajmer,38.81,14.33,88.58,1.31,9.33,0.41
2023-09-29,Alwar,34.19,29.57,61.69,4.19,-10.43,0.38
2023-07-01,Bikaner,29.81,81.26,83.61,-0.19,41.26,0.55
2023-05-17,Bikaner,39.93,3.99,51.81,2.43,-1.01,0.25
2023-07-18,Alwar,27.3,35.35,72.64,-2.7,-4.65,0.42
2023-04-13,Bharatpur,37.88,2.89,56.01,0.38,-2.11,0.24
2023-01-02,Bharatpur,21.71,6.87,55.02,1.71,1.87,0.26
2023-01-29,Kota,17.54,9.21,57.03,-2.46,4.21,0.29
2023-03-12,Kota,30.82,9.6,41.65,-6.68,4.6,0.28
2023-05-18,Ajmer,40.04,6.92,36.64,2.54,1.92,0.2
2023-11-08,Ajmer,31.13,19.3,53.79,1.13,-20.7,0.28
2023-09-28,Alwar,32.8,32.19,43.3,2.8,-7.81,0.3
2023-03-24,Jodhpur,44.04,12.62,35.96,6.54,7.62,0.26
2023-06-24,Pali,37.22,11.89,61.23,-0.28,6.89,0.28
2023-12-23,Bharatpur,19.19,10.79,85.35,-0.81,5.79,0.38
2023-07-14,Sikar,29.06,104.12,36.18,-0.94,64.12,0.43
2023-10-06,Alwar,33.55,41.81,75.87,3.55,1.81,0.46
2023-07-20,Jaipur,26.77,86.45,41.73,-3.23,46.45,0.44
2023-02-23,Udaipur,17.55,9.15,61.15,-2.45,4.15,0.3
2023-11-09,Udaipur,33.72,80.67,88.33,3.72,40.67,0.62
2023-05-03,Bharatpur,31.92,1.24,37.29,-5.58,-3.76,0.23
2023-06-17,Pali,35.67,12.34,36.25,-1.83,7.34,0.2
2023-05-24,Jodhpur,33.49,10.77,69.1,-4.01,5.77,0.36
2023-03-06,Udaipur,30.58,6.49,42.53,-6.92,1.49,0.28
2023-10-11,Sikar,29.36,85.97,60.67,-0.64,45.97,0.48
2023-02-18,Jaipur,18.52,9.68,65.92,-1.48,4.68,0.31
2023-05-07,Jaipur,34.91,8.79,62.71,-2.59,3.79,0.31
2023-10-16,Bikaner,31.46,56.75,36.24,1.46,16.75,0.32
2023-06-01,Bikaner,34.28,14.55,53.31,-3.22,9.55,0.29
2023-05-05,Udaipur,31.77,2.22,73.72,-5.73,-2.78,0.38
2023-10-24,Jaipur,27.73,17.01,67.86,-2.27,-22.99,0.35
2023-01-17,Udaipur,24.1,11.33,40.91,4.1,6.33,0.25
2023-12-08,Jaipur,18.85,7.19,51.82,-1.15,2.19,0.24
2023-08-24,Jaipur,29.16,68.29,85.68,-0.84,28.29,0.54
2023-02-04,Sikar,15.49,10.76,63.5,-4.51,5.76,0.34
2023-10-16,Bharatpur,25.65,101.11,73.44,-4.35,61.11,0.62
2023-05-17,Sikar,43.09,6.85,84.26,5.59,1.85,0.43
2023-04-02,Jaipur,41.37,7.85,50.61,3.87,2.85,0.27
2023-10-29,Kota,26.96,114.02,74.73,-3.04,74.02,0.64
2023-02-05,Kota,16.45,14.7,81.41,-3.55,9.7,0.41
2023-04-12,Udaipur,41.41,5.99,77.9,3.91,0.99,0.38
2023-10-13,Jodhpur,27.81,85.23,46.91,-2.19,45.23,0.44
2023-04-11,Ajmer,36.59,3.68,39.9,-0.91,-1.32,0.18
2023-07-23,Bikaner,32.55,8.25,67.1,2.55,-31.75,0.32
2023-08-10,Bikaner,34.91,64.37,82.04,4.91,24.37,0.57
2023-10-14,Bharatpur,31.6,11.11,60.37,1.6,-28.89,0.29
2023-04-01,Ajmer,42.98,12.05,75.32,5.48,7.05,0.41
2023-05-28,Jaipur,43.64,7.53,60.42,6.14,2.53,0.34
2023-10-24,Sikar,29.34,55.85,63.26,-0.66,15.85,0.41
2023-04-03,Ajmer,37.02,13.54,67.38,-0.48,8.54,0.31
2023-02-21,Bharatpur,17.08,3.81,54.6,-2.92,-1.19,0.27
2023-06-15,Bikaner,38.9,9.7,53.39,1.4,4.7,0.26
2023-08-07,Jaipur,31.51,58.56,64.14,1.51,18.56,0.43
2023-12-21,Pali,18.05,9.49,63.41,-1.95,4.49,0.3
2023-08-12,Bikaner,32.37,76.55,87.62,2.37,36.55,0.59
2023-06-11,Jodhpur,30.95,2.81,86.05,-6.55,-2.19,0.44
2023-10-11,Jodhpur,28.58,29.2,67.91,-1.42,-10.8,0.37
2023-05-28,Jodhpur,36.26,5.23,76.59,-1.24,0.23,0.34
2023-08-22,Jaipur,27.05,66.77,76.02,-2.95,26.77,0.52
2023-05-30,Ajmer,34.85,11.65,72.18,-2.65,6.65,0.36
2023-10-08,Sikar,26.4,81.01,56.28,-3.6,41.01,0.49
2023-04-14,Pali,42.37,7.06,87.31,4.87,2.06,0.43
2023-12-08,Jodhpur,18.93,13.15,88.38,-1.07,8.15,0.4
2023-06-21,Udaipur,44.38,1.06,52.94,6.88,-3.94,0.31
2023-11-12,Pali,30.97,65.21,48.51,0.97,25.21,0.38
2023-08-03,Udaipur,31.47,39.39,62.17,1.47,-0.61,0.37
2023-01-31,Bharatpur,23.74,5.94,61.88,3.74,0.94,0.31
2023-04-20,Bharatpur,44.32,0.3,59.11,6.82,-4.7,0.33
2023-11-14,Jaipur,28.29,16.05,89.14,-1.71,-23.95,0.42
2023-03-30,Kota,30.07,7.21,60.93,-7.43,2.21,0.36
2023-08-08,Bikaner,34.88,103.04,67.77,4.88,63.04,0.61
2023-01-14,Sikar,22.2,11.48,46.07,2.2,6.48,0.24
2023-01-30,Bharatpur,21.26,5.74,82.67,1.26,0.74,0.36
2023-06-20,Jodhpur,41.01,11.3,75.17,3.51,6.3,0.38
2023-09-03,Udaipur,27.28,116.1,35.92,-2.72,76.1,0.49
2023-07-05,Pali,32.9,34.7,39.66,2.9,-5.3,0.29
2023-06-08,Jaipur,37.61,10.8,37.07,0.11,5.8,0.18
2023-06-27,Sikar,37.09,2.55,73.72,-0.41,-2.45,0.31
2023-05-07,Udaipur,36.36,6.68,48.67,-1.14,1.68,0.23
2023-03-29,Jaipur,30.06,0.91,39.04,-7.44,-4.09,0.26
2023-03-17,Udaipur,41.92,14.48,73.75,4.42,9.48,0.39
2023-01-21,Jaipur,16.65,4.32,53.69,-3.35,-0.68,0.27
2023-06-17,Pali,38.81,13.23,75.71,1.31,8.23,0.36
2023-01-26,Kota,15.64,6.18,74.9,-4.36,1.18,0.37
2023-02-09,Bharatpur,15.6,6.6,70.29,-4.4,1.6,0.36
2023-11-01,Bharatpur,25.14,15.71,62.4,-4.86,-24.29,0.36
2023-07-14,Udaipur,29.82,105.38,55.67,-0.18,65.38,0.51
2023-08-18,Bikaner,25.21,88.13,53.6,-4.79,48.13,0.51
2023-06-23,Jodhpur,33.69,6.88,45.38,-3.81,1.88,0.25
2023-07-22,Bharatpur,32.76,58.92,75.48,2.76,18.92,0.5
2023-05-26,Alwar,36.75,12.02,75.38,-0.75,7.02,0.34
2023-07-24,Pali,30.98,68.79,83.13,0.98,28.79,0.53
2023-01-06,Kota,15.76,5.9,40.34,-4.24,0.9,0.23
2023-02-20,Bharatpur,19.52,10.39,40.57,-0.48,5.39,0.2
2023-11-14,Ajmer,25.88,58.72,38.87,-4.12,18.72,0.37
2023-11-13,Pali,25.68,17.81,41.68,-4.32,-22.19,0.27
2023-01-06,Alwar,17.9,0.99,69.34,-2.1,-4.01,0.31
2023-08-20,Jaipur,31.99,18.41,64.77,1.99,-21.59,0.33
2023-08-30,Bharatpur,27.07,56.53,41.7,-2.93,16.53,0.36
2023-02-18,Bikaner,21.41,3.48,88.09,1.41,-1.52,0.38
2023-07-18,Kota,25.35,61.9,37.88,-4.65,21.9,0.38
2023-12-23,Ajmer,20.39,4.38,50.17,0.39,-0.62,0.22
2023-02-06,Alwar,17.97,7.79,67.6,-2.03,2.79,0.32
2023-01-18,Bharatpur,22.27,1.79,57.22,2.27,-3.21,0.26
2023-09-27,Udaipur,25.45,67.3,68.84,-4.55,27.3,0.52
2023-08-29,Ajmer,27.79,44.98,35.83,-2.21,4.98,0.29
2023-08-28,Kota,27.05,10.58,66.19,-2.95,-29.42,0.33
2023-09-08,Jodhpur,31.1,81.76,55.04,1.1,41.76,0.45
2023-07-23,Alwar,31.73,35.17,62.02,1.73,-4.83,0.36
2023-10-29,Pali,29.5,74.43,36.92,-0.5,34.43,0.35
2023-11-14,Sikar,31.55,63.24,50.26,1.55,23.24,0.39
2023-11-01,Udaipur,30.51,81.05,50.44,0.51,41.05,0.42
2023-05-29,Jodhpur,34.85,9.29,53.75,-2.65,4.29,0.28
2023-05-15,Sikar,39.14,11.38,49.02,1.64,6.38,0.25
2023-05-07,Alwar,34.83,13.09,37.62,-2.67,8.09,0.22
2023-09-26,Udaipur,32.32,91.27,50.84,2.32,51.27,0.48
2023-07-16,Pali,25.13,52.8,59.93,-4.87,12.8,0.45
2023-05-08,Pali,37.56,8.7,82.9,0.06,3.7,0.36
2023-10-26,Alwar,31.5,97.28,56.62,1.5,57.28,0.51
2023-11-25,Udaipur,31.7,107.89,53.65,1.7,67.89,0.52
2023-03-09,Jaipur,37.26,14.91,82.53,-0.24,9.91,0.37
2023-03-22,Bharatpur,34.71,13.5,88.41,-2.79,8.5,0.43
2023-02-27,Kota,16.34,5.51,62.75,-3.66,0.51,0.31
2023-05-07,Alwar,44.74,13.63,39.31,7.24,8.63,0.29
2023-10-21,Alwar,28.54,48.23,69.54,-1.46,8.23,0.43
2023-07-04,Bikaner,31.66,77.79,80.01,1.66,37.79,0.55
2023-11-07,Jodhpur,25.42,65.1,52.28,-4.58,25.1,0.44
2023-05-24,Alwar,31.25,12.68,51.62,-6.25,7.68,0.32
2023-03-21,Jodhpur,35.28,11.23,59.5,-2.22,6.23,0.3
2023-09-30,Alwar,31.94,56.32,44.52,1.94,16.32,0.35
2023-10-01,Udaipur,31.18,33.5,65.2,1.18,-6.5,0.37
2023-07-14,Kota,25.83,44.22,46.34,-4.17,4.22,0.36
2023-09-18,Bikaner,27.98,43.35,64.42,-2.02,3.35,0.4
2023-08-03,Sikar,31.75,20.42,86.0,1.75,-19.58,0.42
2023-12-31,Alwar,15.3,12.88,47.94,-4.7,7.88,0.29
2023-02-23,Bikaner,21.47,13.78,59.78,1.47,8.78,0.3
2023-04-05,Alwar,34.51,10.98,84.16,-2.99,5.98,0.41
2023-07-15,Bikaner,28.02,84.25,39.83,-1.98,44.25,0.41
2023-08-11,Alwar,25.01,5.03,39.01,-4.99,-34.97,0.24
2023-04-19,Ajmer,43.95,3.34,80.84,6.45,-1.66,0.42
2023-05-11,Udaipur,42.13,11.79,37.48,4.63,6.79,0.24
2023-09-23,Bikaner,26.78,91.68,72.15,-3.22,51.68,0.58
2023-07-30,Kota,25.01,84.11,78.14,-4.99,44.11,0.6
2023-10-10,Sikar,35.0,114.7,81.4,5.0,74.7,0.7
2023-02-04,Bikaner,22.3,14.84,83.67,2.3,9.84,0.4
2023-12-21,Pali,24.83,5.67,83.71,4.83,0.67,0.41
2023-12-30,Bharatpur,20.95,12.09,82.66,0.95,7.09,0.38
2023-12-29,Pali,17.6,0.24,76.97,-2.4,-4.76,0.34
2023-04-22,Jaipur,44.23,6.08,79.07,6.73,1.08,0.42
2023-03-02,Alwar,39.17,6.78,63.68,1.67,1.78,0.3
2023-08-08,Bikaner,30.6,50.04,74.87,0.6,10.04,0.44
2023-09-06,Sikar,33.05,8.42,53.66,3.05,-31.58,0.28
2023-12-09,Sikar,15.52,6.98,39.74,-4.48,1.98,0.24
2023-04-26,Pali,43.46,6.18,81.02,5.96,1.18,0.42
2023-06-18,Ajmer,37.7,0.56,89.95,0.2,-4.44,0.36
2023-02-19,Bharatpur,20.56,12.34,78.25,0.56,7.34,0.35
2023-08-18,Jaipur,30.31,86.73,50.18,0.31,46.73,0.44
2023-10-28,Pali,32.06,106.56,75.05,2.06,66.56,0.61
2023-04-18,Ajmer,31.17,5.71,38.81,-6.33,0.71,0.25
2023-03-27,Pali,30.85,10.01,56.38,-6.65,5.01,0.34
2023-03-01,Sikar,39.24,14.14,61.51,1.74,9.14,0.31
2023-01-08,Kota,19.53,14.02,50.93,-0.47,9.02,0.25
2023-12-22,Udaipur,16.63,9.55,77.59,-3.37,4.55,0.38
2023-08-25,Bharatpur,34.86,76.25,63.22,4.86,36.25,0.52
2023-07-30,Sikar,34.75,97.85,52.88,4.75,57.85,0.54
2023-04-07,Ajmer,44.71,9.21,47.77,7.21,4.21,0.31
2023-11-21,Jaipur,33.09,50.12,36.5,3.09,10.12,0.32
2023-01-22,Jaipur,22.84,5.3,74.2,2.84,0.3,0.35
2023-05-25,Pali,37.33,10.72,73.0,-0.17,5.72,0.32
2023-07-11,Pali,29.92,57.87,67.42,-0.08,17.87,0.43
2023-08-24,Sikar,29.09,13.25,81.81,-0.91,-26.75,0.37
2023-05-04,Ajmer,40.51,11.93,48.99,3.01,6.93,0.27
2023-05-13,Jaipur,31.89,9.94,71.05,-5.61,4.94,0.39
2023-02-28,Bharatpur,19.3,14.38,73.4,-0.7,9.38,0.34
2023-08-20,Bikaner,31.36,73.82,38.77,1.36,33.82,0.37
2023-09-07,Alwar,34.66,60.17,37.0,4.66,20.17,0.37
2023-07-05,Kota,29.94,118.6,69.92,-0.06,78.6,0.6
2023-05-18,Bharatpur,40.74,9.31,47.05,3.24,4.31,0.26
2023-09-14,Sikar,25.81,97.43,73.55,-4.19,57.43,0.61
2023-11-06,Bikaner,27.8,52.75,36.87,-2.2,12.75,0.32
2023-06-04,Alwar,33.33,12.61,40.7,-4.17,7.61,0.25
2023-06-21,Kota,34.98,7.5,51.88,-2.52,2.5,0.26
2023-01-14,Jaipur,23.01,10.74,66.88,3.01,5.74,0.34
2023-05-31,Pali,31.58,12.62,50.07,-5.92,7.62,0.31
2023-01-12,Bharatpur,15.6,11.52,59.23,-4.4,6.52,0.33
2023-04-02,Pali,41.01,10.07,51.44,3.51,5.07,0.28
2023-05-27,Jodhpur,40.07,10.54,78.82,2.57,5.54,0.38
2023-02-23,Jaipur,23.17,0.89,59.28,3.17,-4.11,0.28
2023-11-29,Bikaner,26.56,14.82,63.99,-3.44,-25.18,0.34
2023-09-12,Alwar,34.92,107.92,64.91,4.92,67.92,0.61
2023-02-07,Kota,24.88,10.35,73.04,4.88,5.35,0.38
2023-01-14,Bikaner,22.97,5.49,37.07,2.97,0.49,0.2
2023-11-22,Jodhpur,34.71,11.25,51.1,4.71,-28.75,0.3
2023-08-04,Jodhpur,30.57,71.38,58.1,0.57,31.38,0.43
2023-08-30,Bharatpur,28.06,54.26,77.81,-1.94,14.26,0.48
2023-05-20,Pali,30.28,2.61,48.56,-7.22,-2.39,0.3
2023-03-04,Pali,34.88,11.73,70.52,-2.62,6.73,0.35
2023-04-25,Sikar,41.06,0.69,86.96,3.56,-4.31,0.4
2023-06-07,Jaipur,32.53,5.06,61.69,-4.97,0.06,0.33
2023-12-14,Kota,16.6,13.66,47.05,-3.4,8.66,0.27
2023-05-11,Sikar,35.04,2.98,55.93,-2.46,-2.02,0.26
2023-11-04,Alwar,26.45,36.8,42.41,-3.55,-3.2,0.32
2023-09-24,Alwar,31.17,92.59,70.09,1.17,52.59,0.54
2023-04-29,Sikar,35.91,14.62,57.05,-1.59,9.62,0.29
2023-09-28,Kota,28.09,68.94,75.95,-1.91,28.94,0.51
2023-09-02,Bikaner,29.99,89.06,86.15,-0.01,49.06,0.58
2023-10-28,Ajmer,33.25,56.28,36.69,3.25,16.28,0.34
2023-05-11,Jodhpur,43.31,13.42,36.73,5.81,8.42,0.26
2023-07-07,Jaipur,30.76,46.49,52.0,0.76,6.49,0.34
2023-07-08,Pali,34.64,68.95,46.4,4.64,28.95,0.43
2023-01-06,Bikaner,24.49,6.71,38.94,4.49,1.71,0.23
2023-08-20,Ajmer,30.83,79.84,82.09,0.83,39.84,0.55
2023-12-28,Alwar,22.96,1.86,36.82,2.96,-3.14,0.19
2023-10-22,Bikaner,34.01,63.88,78.0,4.01,23.88,0.54
2023-08-16,Bharatpur,28.94,72.78,60.09,-1.06,32.78,0.45
2023-05-21,Ajmer,36.49,14.43,66.4,-1.01,9.43,0.32
2023-07-31,Jaipur,31.46,103.29,87.66,1.46,63.29,0.65
2023-01-12,Bharatpur,19.72,11.76,55.39,-0.28,6.76,0.26
2023-01-02,Udaipur,24.15,14.78,88.63,4.15,9.78,0.45
2023-01-24,Jaipur,24.49,7.37,52.4,4.49,2.37,0.29
2023-06-08,Sikar,33.29,11.38,83.64,-4.21,6.38,0.42
2023-01-01,Bikaner,20.04,9.94,76.4,0.04,4.94,0.33
2023-05-24,Udaipur,38.18,0.73,55.42,0.68,-4.27,0.23
2023-01-15,Pali,24.42,13.37,41.36,4.42,8.37,0.26
2023-11-25,Udaipur,27.0,66.26,35.19,-3.0,26.26,0.36
2023-04-11,Ajmer,36.23,11.95,89.68,-1.27,6.95,0.41
2023-08-22,Udaipur,32.82,58.81,42.42,2.82,18.81,0.36
2023-08-16,Udaipur,30.53,63.08,86.54,0.53,23.08,0.52
2023-11-17,Ajmer,34.43,91.6,85.97,4.43,51.6,0.65
2023-01-04,Jodhpur,16.37,6.86,37.46,-3.63,1.86,0.22
2023-09-24,Ajmer,29.06,51.41,61.85,-0.94,11.41,0.4
2023-12-23,Udaipur,24.23,2.17,35.08,4.23,-2.83,0.2
2023-02-28,Jaipur,24.45,4.45,59.09,4.45,-0.55,0.31
2023-10-28,Pali,30.49,111.21,60.86,0.49,71.21,0.55
2023-12-14,Udaipur,21.1,5.87,52.81,1.1,0.87,0.24
2023-06-09,Jodhpur,39.97,1.03,38.94,2.47,-3.97,0.19
2023-01-24,Bharatpur,16.72,7.16,69.73,-3.28,2.16,0.34
2023-02-13,Bikaner,18.57,12.81,87.39,-1.43,7.81,0.4
2023-10-30,Sikar,29.3,62.61,41.39,-0.7,22.61,0.34
2023-02-01,Ajmer,15.1,12.77,76.93,-4.9,7.77,0.41
2023-02-01,Udaipur,22.97,3.86,40.8,2.97,-1.14,0.21
2023-09-01,Udaipur,27.05,85.07,82.23,-2.95,45.07,0.6
2023-09-09,Pali,29.75,10.97,43.64,-0.25,-29.03,0.21
2023-03-13,Bharatpur,33.69,6.73,71.12,-3.81,1.73,0.35
2023-02-23,Ajmer,17.94,11.81,62.09,-2.06,6.81,0.31
2023-01-16,Bharatpur,19.58,5.14,84.65,-0.42,0.14,0.36
2023-07-13,Jodhpur,28.87,50.19,45.51,-1.13,10.19,0.33
2023-03-18,Bharatpur,39.61,11.71,73.32,2.11,6.71,0.35
2023-08-06,Alwar,31.71,91.65,64.21,1.71,51.65,0.52
2023-07-16,Sikar,27.93,93.44,84.74,-2.07,53.44,0.62
2023-04-16,Pali,32.27,13.77,40.62,-5.23,8.77,0.27
2023-02-16,Udaipur,17.65,13.77,50.71,-2.35,8.77,0.27
2023-04-15,Jodhpur,42.01,5.4,59.15,4.51,0.4,0.31
2023-12-09,Sikar,24.59,12.27,83.56,4.59,7.27,0.43
2023-01-08,Jodhpur,19.07,4.85,61.93,-0.93,-0.15,0.27
2023-06-06,Bikaner,32.6,10.08,81.3,-4.9,5.08,0.42
2023-08-19,Ajmer,30.45,28.69,39.94,0.45,-11.31,0.24
2023-08-20,Jodhpur,28.26,109.42,46.53,-1.74,69.42,0.5
2023-11-26,Ajmer,28.6,16.44,75.05,-1.4,-23.56,0.36
