sale_date,district,medicine_category,medicine_name,units_sold,daily_sales_growth,7_day_moving_average,demand_spike_flag
2023-12-06,Kota,cough,Bromhexine,141,-0.18,145,0
2023-06-08,Jodhpur,fever,Paracetamol,108,-0.56,95,0
2023-04-09,Jaipur,cold,Chlorpheniramine,24,-0.8,27,0
2023-02-23,Kota,antibiotic,Amoxicillin,100,-0.46,104,0
2023-01-28,Bharatpur,antibiotic,Azithromycin,152,0.33,139,1
2023-10-10,Udaipur,fever,Aspirin,237,0.96,239,1
2023-05-26,Jodhpur,fever,Aspirin,127,-0.12,141,0
2023-03-29,Ajmer,cough,Bromhexine,213,4.33,204,1
2023-06-20,Alwar,fever,Ibuprofen,97,-0.47,87,0
2023-04-22,Pali,antibiotic,Azithromycin,75,-0.36,72,0
2023-12-10,Bharatpur,antibiotic,Azithromycin,85,-0.44,98,0
2023-08-28,Bharatpur,antibiotic,Azithromycin,152,0.79,147,1
2023-03-12,Ajmer,cough,Bromhexine,122,-0.43,109,0
2023-12-21,Alwar,fever,Paracetamol,141,0.08,155,0
2023-02-08,Ajmer,fever,Paracetamol,145,-0.29,158,0
2023-04-22,Bharatpur,cold,Chlorpheniramine,98,-0.05,83,0
2023-05-23,Jodhpur,cough,Bromhexine,73,-0.69,69,0
2023-09-20,Ajmer,antibiotic,Amoxicillin,147,-0.06,142,0
2023-01-01,Bharatpur,cough,Bromhexine,155,0.44,158,1
2023-10-08,Jaipur,cough,Bromhexine,162,-0.01,156,0
2023-04-09,Udaipur,antibiotic,Amoxicillin,95,-0.06,108,0
2023-12-05,Bharatpur,fever,Ibuprofen,187,0.3,199,0
2023-08-01,Bharatpur,antibiotic,Azithromycin,38,-0.75,51,0
2023-03-01,Sikar,antibiotic,Amoxicillin,36,-0.73,50,0
2023-08-23,Jaipur,antibiotic,Azithromycin,78,1.6,67,1
2023-06-16,Jaipur,cold,Cetirizine,26,-0.8,31,0
2023-11-17,Udaipur,cough,Dextromethorphan,82,-0.07,86,0
2023-04-01,Bikaner,antibiotic,Amoxicillin,141,0.6,146,1
2023-09-14,Jodhpur,cough,Dextromethorphan,200,2.45,204,1
2023-01-12,Pali,antibiotic,Amoxicillin,137,0.17,146,0
2023-03-10,Bharatpur,fever,Aspirin,160,0.01,148,0
2023-12-08,Alwar,antibiotic,Azithromycin,80,-0.59,87,0
2023-02-12,Alwar,antibiotic,Amoxicillin,175,1.06,173,1
2023-03-14,Alwar,fever,Aspirin,258,-0.03,268,0
2023-04-15,Udaipur,cough,Dextromethorphan,148,0.8,135,1
2023-04-29,Pali,fever,Paracetamol,210,0.24,207,0
2023-10-02,Jaipur,fever,Paracetamol,163,-0.33,173,0
2023-06-03,Kota,fever,Aspirin,102,0.13,113,0
2023-10-23,Jodhpur,cough,Bromhexine,72,-0.01,58,0
2023-09-07,Udaipur,cold,Chlorpheniramine,50,-0.69,57,0
2023-08-02,Alwar,fever,Paracetamol,223,0.58,235,1
2023-10-18,Bikaner,antibiotic,Azithromycin,42,-0.61,53,0
2023-11-14,Jodhpur,fever,Ibuprofen,183,0.51,192,1
2023-01-17,Sikar,cold,Cetirizine,143,0.02,152,0
2023-05-26,Kota,antibiotic,Amoxicillin,163,0.63,156,1
2023-11-15,Alwar,antibiotic,Azithromycin,100,0.25,91,0
2023-05-15,Ajmer,cold,Cetirizine,49,-0.74,39,0
2023-07-05,Alwar,antibiotic,Amoxicillin,40,-0.77,46,0
2023-10-21,Ajmer,cough,Dextromethorphan,82,0.08,89,0
2023-02-17,Kota,fever,Ibuprofen,109,-0.34,116,0
2023-01-09,Jaipur,antibiotic,Amoxicillin,57,-0.63,51,0
2023-02-22,Kota,cough,Dextromethorphan,73,-0.24,62,0
2023-04-26,Jodhpur,cold,Cetirizine,62,-0.52,73,0
2023-01-24,Udaipur,cold,Cetirizine,161,0.49,174,1
2023-08-03,Bharatpur,fever,Paracetamol,209,0.19,204,0
2023-08-23,Bharatpur,cough,Bromhexine,79,-0.49,71,0
2023-08-02,Sikar,cough,Dextromethorphan,223,5.56,223,1
2023-02-25,Alwar,cough,Dextromethorphan,150,1.63,158,1
2023-10-06,Bharatpur,antibiotic,Azithromycin,102,1.68,98,1
2023-12-02,Pali,fever,Ibuprofen,217,0.6,209,1
2023-06-17,Alwar,cough,Bromhexine,204,0.31,191,1
2023-06-22,Ajmer,cold,Chlorpheniramine,115,0.25,110,0
2023-01-10,Pali,cough,Bromhexine,126,-0.37,134,0
2023-09-16,Pali,cold,Cetirizine,42,-0.24,31,0
2023-09-14,Sikar,fever,Ibuprofen,200,0.41,188,1
2023-07-29,Sikar,antibiotic,Azithromycin,145,-0.22,147,0
2023-09-22,Jaipur,fever,Ibuprofen,115,-0.15,111,0
2023-10-15,Udaipur,cough,Bromhexine,103,0.2,101,0
2023-12-16,Bikaner,fever,Ibuprofen,239,1.99,250,1
2023-11-13,Bikaner,cold,Cetirizine,23,-0.45,10,0
2023-09-07,Bharatpur,antibiotic,Amoxicillin,159,3.97,149,1
2023-09-04,Bharatpur,fever,Paracetamol,178,-0.15,188,0
2023-09-21,Jaipur,cold,Cetirizine,177,5.81,189,1
2023-05-04,Kota,cough,Dextromethorphan,110,0.51,118,1
2023-01-06,Pali,antibiotic,Azithromycin,132,0.76,118,1
2023-07-02,Sikar,antibiotic,Amoxicillin,54,0.5,53,1
2023-06-26,Udaipur,fever,Paracetamol,79,-0.66,87,0
2023-11-16,Jodhpur,cold,Cetirizine,144,1.32,133,1
2023-07-10,Sikar,cold,Chlorpheniramine,33,-0.58,27,0
2023-10-06,Sikar,antibiotic,Amoxicillin,68,0.26,70,0
2023-02-24,Bharatpur,antibiotic,Amoxicillin,105,-0.34,94,0
2023-05-19,Bharatpur,fever,Ibuprofen,198,0.06,208,0
2023-08-28,Jodhpur,cough,Bromhexine,126,0.75,136,1
2023-07-19,Ajmer,fever,Paracetamol,250,0.72,261,1
2023-12-16,Pali,cold,Chlorpheniramine,76,-0.2,68,0
2023-03-09,Bharatpur,antibiotic,Amoxicillin,97,-0.08,95,0
2023-09-24,Jodhpur,cough,Bromhexine,146,0.16,158,0
2023-11-10,Pali,fever,Aspirin,216,0.34,211,1
2023-07-11,Ajmer,antibiotic,Azithromycin,143,0.08,139,0
2023-05-03,Bikaner,cold,Cetirizine,158,5.87,158,1
2023-06-30,Bikaner,cough,Dextromethorphan,183,-0.11,182,0
2023-04-11,Sikar,cold,Cetirizine,35,-0.76,25,0
2023-01-12,Udaipur,fever,Paracetamol,285,2.61,293,1
2023-11-16,Jodhpur,cold,Chlorpheniramine,90,0.2,98,0
2023-08-07,Sikar,cold,Chlorpheniramine,190,4.76,188,1
2023-06-06,Alwar,cough,Dextromethorphan,156,0.04,152,0
2023-03-30,Alwar,cold,Chlorpheniramine,83,0.34,82,1
2023-09-15,Jodhpur,cold,Cetirizine,67,-0.53,62,0
2023-01-27,Jodhpur,cold,Chlorpheniramine,154,0.71,165,1
2023-05-25,Bikaner,cough,Bromhexine,221,0.17,226,0
2023-03-09,Pali,cold,Chlorpheniramine,86,0.13,100,0
2023-10-13,Ajmer,cold,Cetirizine,151,2.08,141,1
2023-10-12,Bikaner,fever,Paracetamol,235,-0.19,241,0
2023-11-06,Bikaner,antibiotic,Amoxicillin,196,0.39,183,1
2023-12-28,Bikaner,cold,Cetirizine,69,-0.56,69,0
2023-10-27,Bharatpur,cold,Cetirizine,94,-0.18,101,0
2023-12-13,Sikar,cough,Bromhexine,165,-0.14,166,0
2023-05-07,Jodhpur,antibiotic,Amoxicillin,108,-0.06,97,0
2023-04-22,Bikaner,cough,Dextromethorphan,61,-0.67,69,0
2023-08-07,Pali,cough,Dextromethorphan,156,1.08,157,1
2023-05-05,Udaipur,cold,Cetirizine,196,0.22,206,0
2023-03-09,Ajmer,fever,Paracetamol,216,-0.14,229,0
2023-06-24,Jodhpur,cold,Cetirizine,160,1.39,154,1
2023-09-10,Ajmer,cold,Chlorpheniramine,190,0.65,196,1
2023-02-25,Bharatpur,cold,Chlorpheniramine,120,0.22,113,0
2023-08-21,Jaipur,antibiotic,Azithromycin,117,0.5,121,1
2023-12-24,Kota,fever,Aspirin,184,0.8,180,1
2023-06-02,Alwar,antibiotic,Azithromycin,29,-0.71,38,0
2023-05-28,Sikar,fever,Aspirin,246,0.01,249,0
2023-11-29,Jodhpur,antibiotic,Amoxicillin,87,-0.19,86,0
2023-03-07,Bharatpur,cough,Bromhexine,192,1.43,180,1
2023-01-01,Jaipur,cough,Bromhexine,198,0.22,207,0
2023-06-25,Udaipur,cold,Cetirizine,39,-0.8,34,0
2023-08-31,Pali,cough,Bromhexine,96,-0.24,106,0
2023-08-09,Bharatpur,fever,Ibuprofen,148,-0.25,162,0
2023-07-18,Ajmer,antibiotic,Amoxicillin,192,0.31,177,1
2023-03-30,Kota,fever,Ibuprofen,235,1.16,220,1
2023-02-01,Bharatpur,fever,Paracetamol,225,0.26,224,0
2023-09-27,Ajmer,fever,Aspirin,100,-0.37,94,0
2023-08-17,Bharatpur,cough,Dextromethorphan,120,0.06,134,0
2023-11-11,Udaipur,antibiotic,Azithromycin,111,-0.34,104,0
2023-04-30,Pali,fever,Ibuprofen,229,0.06,216,0
2023-09-24,Jaipur,cough,Dextromethorphan,203,1.23,188,1
2023-05-25,Bikaner,cough,Dextromethorphan,83,0.36,92,1
2023-08-06,Pali,cough,Dextromethorphan,83,-0.47,82,0
2023-08-01,Kota,cough,Dextromethorphan,144,0.31,138,1
2023-09-24,Udaipur,antibiotic,Amoxicillin,191,1.01,185,1
2023-09-26,Udaipur,cough,Bromhexine,102,-0.01,98,0
2023-12-05,Alwar,fever,Paracetamol,184,-0.17,188,0
2023-02-10,Jaipur,cold,Chlorpheniramine,85,2.54,86,1
2023-06-25,Jodhpur,cough,Bromhexine,96,-0.34,93,0
2023-09-09,Alwar,cold,Chlorpheniramine,155,0.87,140,1
2023-04-04,Sikar,cough,Bromhexine,219,0.33,211,1
2023-06-17,Alwar,cough,Bromhexine,58,-0.72,60,0
2023-06-08,Bharatpur,fever,Aspirin,118,-0.26,121,0
2023-06-14,Jaipur,cold,Chlorpheniramine,142,0.67,131,1
2023-07-01,Pali,cold,Cetirizine,64,0.52,64,1
2023-10-18,Bharatpur,cough,Dextromethorphan,36,-0.7,50,0
2023-07-22,Kota,antibiotic,Azithromycin,77,-0.57,68,0
2023-04-28,Sikar,cough,Bromhexine,190,-0.13,197,0
2023-10-07,Bikaner,antibiotic,Amoxicillin,44,-0.78,56,0
2023-03-23,Sikar,cold,Chlorpheniramine,62,-0.67,76,0
2023-09-11,Jaipur,cold,Cetirizine,80,-0.55,91,0
2023-05-20,Alwar,cold,Chlorpheniramine,89,-0.43,80,0
2023-07-16,Sikar,fever,Ibuprofen,257,0.28,257,0
2023-05-02,Udaipur,cold,Cetirizine,180,3.62,189,1
2023-04-15,Jodhpur,cold,Cetirizine,65,-0.59,72,0
2023-09-21,Udaipur,cough,Bromhexine,54,-0.47,66,0
2023-04-18,Jaipur,antibiotic,Amoxicillin,108,0.89,114,1
2023-05-18,Jaipur,cough,Bromhexine,55,-0.72,57,0
2023-10-13,Alwar,fever,Aspirin,86,-0.67,84,0
2023-06-06,Jodhpur,fever,Ibuprofen,116,-0.37,114,0
2023-04-25,Udaipur,cold,Cetirizine,91,-0.49,105,0
2023-02-22,Alwar,cough,Dextromethorphan,77,-0.51,64,0
2023-04-12,Bikaner,cough,Bromhexine,159,-0.28,148,0
2023-11-27,Ajmer,cough,Dextromethorphan,220,1.68,219,1
2023-09-04,Jodhpur,cold,Chlorpheniramine,196,0.27,192,0
2023-03-06,Pali,cough,Dextromethorphan,223,1.69,226,1
2023-09-27,Sikar,antibiotic,Amoxicillin,145,1.13,146,1
2023-11-13,Jodhpur,cold,Chlorpheniramine,172,-0.12,163,0
2023-12-08,Kota,cold,Chlorpheniramine,94,0.88,96,1
2023-09-08,Kota,fever,Paracetamol,257,0.48,266,1
2023-12-16,Ajmer,fever,Aspirin,59,-0.41,49,0
2023-04-27,Jaipur,antibiotic,Azithromycin,137,0.17,151,0
2023-02-13,Bharatpur,fever,Aspirin,75,-0.36,75,0
2023-10-11,Pali,antibiotic,Amoxicillin,142,0.04,128,0
2023-02-14,Kota,fever,Paracetamol,165,-0.36,171,0
2023-06-02,Bharatpur,cough,Bromhexine,145,-0.24,142,0
2023-12-14,Alwar,fever,Paracetamol,97,-0.47,109,0
2023-06-02,Jaipur,cough,Dextromethorphan,152,-0.25,137,0
2023-03-24,Ajmer,cold,Cetirizine,172,0.14,164,0
2023-03-29,Bharatpur,cough,Bromhexine,78,-0.46,90,0
2023-05-11,Bharatpur,antibiotic,Amoxicillin,199,1.05,202,1
2023-11-03,Sikar,cough,Bromhexine,227,0.19,233,0
2023-10-28,Jodhpur,antibiotic,Amoxicillin,40,-0.54,43,0
2023-04-09,Bikaner,cough,Dextromethorphan,210,1.53,212,1
2023-07-12,Bharatpur,cough,Dextromethorphan,168,3.67,160,1
2023-06-26,Sikar,cold,Chlorpheniramine,191,2.08,203,1
2023-06-01,Sikar,cough,Dextromethorphan,77,-0.65,81,0
2023-02-04,Pali,fever,Ibuprofen,233,0.02,240,0
2023-01-24,Jaipur,fever,Aspirin,229,0.17,243,0
2023-01-07,Kota,fever,Aspirin,191,0.04,191,0
2023-05-08,Jaipur,antibiotic,Amoxicillin,92,-0.15,89,0
2023-12-08,Ajmer,cold,Cetirizine,125,-0.27,136,0
2023-04-18,Udaipur,cold,Chlorpheniramine,189,2.78,185,1
2023-09-01,Pali,cough,Dextromethorphan,154,-0.31,139,0
2023-03-29,Udaipur,cough,Bromhexine,186,2.44,188,1
2023-05-26,Ajmer,cold,Chlorpheniramine,95,-0.5,95,0
2023-07-12,Sikar,fever,Ibuprofen,195,-0.24,209,0
2023-11-08,Jodhpur,fever,Aspirin,140,0.1,152,0
2023-03-19,Ajmer,fever,Aspirin,175,1.97,180,1
2023-06-28,Udaipur,fever,Ibuprofen,219,0.09,218,0
2023-01-05,Pali,antibiotic,Azithromycin,43,-0.67,55,0
2023-05-11,Pali,fever,Paracetamol,224,0.07,223,0
2023-02-20,Bharatpur,cough,Bromhexine,98,0.26,108,0
2023-06-10,Jaipur,antibiotic,Azithromycin,30,-0.78,19,0
2023-02-28,Udaipur,antibiotic,Amoxicillin,146,-0.24,157,0
2023-08-08,Kota,fever,Aspirin,97,-0.49,102,0
2023-04-01,Bikaner,cough,Bromhexine,116,-0.27,127,0
2023-02-11,Bharatpur,cold,Cetirizine,111,0.18,117,0
2023-07-20,Pali,fever,Paracetamol,296,0.32,308,1
2023-09-25,Ajmer,antibiotic,Amoxicillin,102,-0.47,111,0
2023-11-05,Sikar,fever,Aspirin,180,-0.27,191,0
2023-09-27,Bharatpur,cough,Bromhexine,66,-0.33,76,0
2023-08-24,Bharatpur,cold,Cetirizine,63,-0.43,60,0
2023-10-31,Ajmer,cold,Cetirizine,97,-0.22,104,0
2023-11-28,Bharatpur,antibiotic,Amoxicillin,149,-0.25,150,0
2023-09-09,Alwar,antibiotic,Azithromycin,148,4.1,141,1
2023-03-03,Sikar,cough,Bromhexine,75,-0.67,68,0
2023-07-17,Alwar,cold,Cetirizine,182,0.25,192,0
2023-05-12,Bharatpur,fever,Aspirin,188,1.51,182,1
2023-01-07,Sikar,cough,Bromhexine,166,1.21,170,1
2023-08-18,Bharatpur,fever,Aspirin,232,0.23,241,0
2023-01-07,Ajmer,antibiotic,Azithromycin,82,-0.43,74,0
2023-09-25,Udaipur,cold,Chlorpheniramine,70,-0.63,55,0
2023-05-09,Bharatpur,cough,Dextromethorphan,182,0.08,169,0
2023-08-28,Jodhpur,fever,Ibuprofen,134,0.16,130,0
2023-01-21,Alwar,cold,Chlorpheniramine,182,1.04,181,1
2023-06-21,Bikaner,cold,Cetirizine,121,0.75,129,1
2023-09-17,Jaipur,cold,Cetirizine,156,0.95,158,1
2023-07-24,Alwar,fever,Aspirin,142,0.65,142,1
2023-07-31,Bharatpur,fever,Ibuprofen,215,0.45,209,1
2023-09-30,Kota,cough,Dextromethorphan,109,-0.24,116,0
2023-10-29,Udaipur,cough,Dextromethorphan,96,-0.35,88,0
2023-01-28,Bharatpur,fever,Aspirin,137,-0.41,147,0
2023-12-03,Bharatpur,cough,Bromhexine,208,2.15,215,1
2023-04-21,Jodhpur,cough,Bromhexine,100,0.04,99,0
2023-07-26,Bharatpur,cold,Cetirizine,171,1.71,182,1
2023-08-10,Bharatpur,cold,Cetirizine,131,-0.23,130,0
2023-10-21,Jaipur,cough,Bromhexine,111,1.02,115,1
2023-08-14,Bikaner,antibiotic,Azithromycin,101,1.4,97,1
2023-12-15,Bikaner,antibiotic,Amoxicillin,115,1.61,107,1
2023-10-20,Udaipur,cold,Chlorpheniramine,32,-0.54,37,0
2023-04-23,Ajmer,cold,Cetirizine,196,1.02,195,1
2023-08-20,Udaipur,antibiotic,Amoxicillin,182,0.25,173,0
2023-10-12,Alwar,cold,Cetirizine,179,-0.02,185,0
2023-03-25,Kota,cough,Bromhexine,206,0.46,196,1
2023-06-21,Ajmer,antibiotic,Azithromycin,24,-0.71,9,0
2023-08-30,Udaipur,antibiotic,Azithromycin,104,-0.06,95,0
2023-01-28,Jodhpur,fever,Ibuprofen,192,0.43,195,1
2023-04-24,Jodhpur,cold,Chlorpheniramine,175,0.02,162,0
2023-11-08,Kota,cough,Dextromethorphan,150,0.38,155,1
2023-08-20,Bharatpur,cough,Dextromethorphan,216,0.19,219,0
2023-07-09,Udaipur,cough,Dextromethorphan,134,0.4,137,1
2023-07-07,Jaipur,fever,Ibuprofen,133,0.16,127,0
2023-11-11,Jodhpur,cold,Chlorpheniramine,144,-0.18,152,0
2023-10-15,Sikar,cough,Bromhexine,186,0.12,176,0
2023-03-14,Pali,antibiotic,Azithromycin,191,3.44,192,1
2023-06-18,Jaipur,fever,Ibuprofen,224,0.68,211,1
2023-12-26,Ajmer,cough,Dextromethorphan,75,-0.66,66,0
2023-04-07,Sikar,cough,Bromhexine,156,-0.16,159,0
2023-07-03,Alwar,cold,Cetirizine,122,-0.32,107,0
2023-07-01,Kota,fever,Aspirin,285,1.94,274,1
2023-11-11,Alwar,cold,Chlorpheniramine,195,0.07,201,0
2023-09-15,Udaipur,cough,Dextromethorphan,119,-0.11,126,0
2023-09-06,Udaipur,antibiotic,Amoxicillin,66,-0.64,52,0
2023-08-27,Bikaner,cold,Cetirizine,126,0.04,135,0
2023-01-27,Kota,cough,Dextromethorphan,140,-0.07,134,0
2023-05-10,Alwar,cold,Cetirizine,126,0.03,134,0
2023-05-07,Bikaner,fever,Paracetamol,209,-0.11,221,0
2023-01-12,Sikar,fever,Aspirin,273,0.52,285,1
2023-06-27,Bharatpur,cough,Bromhexine,144,-0.31,155,0
2023-09-11,Ajmer,antibiotic,Azithromycin,191,6.96,201,1
2023-04-25,Bikaner,antibiotic,Amoxicillin,94,-0.18,89,0
2023-03-21,Jaipur,antibiotic,Azithromycin,146,3.87,158,1
2023-12-29,Jaipur,antibiotic,Azithromycin,182,0.25,188,0
2023-05-12,Sikar,fever,Ibuprofen,208,0.07,202,0
2023-10-18,Jaipur,fever,Ibuprofen,155,-0.31,147,0
2023-08-01,Sikar,fever,Ibuprofen,149,-0.28,146,0
2023-10-01,Bharatpur,antibiotic,Azithromycin,161,0.58,170,1
2023-09-14,Sikar,antibiotic,Azithromycin,173,0.19,180,0
2023-01-24,Kota,fever,Aspirin,151,-0.47,160,0
2023-09-10,Kota,antibiotic,Azithromycin,157,1.04,155,1
2023-03-22,Jaipur,cough,Bromhexine,199,0.79,198,1
2023-10-30,Sikar,cough,Dextromethorphan,165,1.14,158,1
2023-05-13,Bikaner,fever,Paracetamol,182,-0.13,188,0
2023-02-17,Sikar,cough,Dextromethorphan,66,-0.6,75,0
2023-01-30,Kota,fever,Aspirin,146,-0.03,151,0
2023-03-04,Jaipur,fever,Paracetamol,76,-0.53,75,0
2023-10-17,Jaipur,cough,Bromhexine,155,-0.22,154,0
2023-02-11,Jodhpur,cough,Dextromethorphan,68,-0.66,63,0
2023-02-21,Alwar,antibiotic,Azithromycin,140,-0.05,151,0
2023-01-01,Jodhpur,cough,Dextromethorphan,128,0.88,124,1
2023-05-09,Alwar,antibiotic,Azithromycin,149,0.06,143,0
2023-04-19,Sikar,fever,Ibuprofen,129,-0.13,135,0
2023-05-27,Kota,cold,Cetirizine,192,0.9,205,1
2023-11-21,Udaipur,cold,Chlorpheniramine,174,4.44,168,1
2023-12-18,Pali,cough,Bromhexine,172,0.79,166,1
2023-08-06,Bharatpur,cough,Bromhexine,182,0.26,175,0
2023-01-18,Jaipur,fever,Ibuprofen,113,-0.27,106,0
2023-04-15,Sikar,cold,Cetirizine,156,3.46,155,1
2023-02-02,Sikar,fever,Aspirin,178,-0.35,171,0
2023-09-08,Jodhpur,antibiotic,Azithromycin,173,0.37,166,1
2023-09-30,Jodhpur,fever,Aspirin,251,0.79,261,1
2023-02-13,Jaipur,cough,Dextromethorphan,162,0.07,154,0
2023-01-19,Jaipur,antibiotic,Azithromycin,188,0.03,196,0
2023-05-15,Sikar,fever,Paracetamol,160,-0.31,167,0
2023-06-19,Sikar,cough,Bromhexine,156,0.0,149,0
2023-02-05,Jaipur,antibiotic,Amoxicillin,73,-0.21,83,0
2023-03-12,Jaipur,fever,Aspirin,95,-0.59,100,0
2023-08-10,Bikaner,fever,Aspirin,90,-0.63,96,0
2023-12-05,Bharatpur,antibiotic,Azithromycin,90,-0.44,98,0
2023-07-30,Bharatpur,cold,Chlorpheniramine,93,-0.23,86,0
2023-05-21,Sikar,antibiotic,Azithromycin,70,-0.6,62,0
2023-01-24,Bikaner,cough,Bromhexine,151,0.3,153,0
2023-11-24,Jodhpur,cough,Dextromethorphan,200,0.56,202,1
2023-02-17,Udaipur,antibiotic,Amoxicillin,116,0.76,127,1
2023-06-11,Ajmer,antibiotic,Azithromycin,76,-0.6,73,0
2023-12-04,Udaipur,cough,Dextromethorphan,168,0.41,178,1
2023-07-15,Udaipur,fever,Aspirin,112,-0.53,105,0
2023-12-27,Jaipur,cold,Cetirizine,137,-0.12,123,0
2023-06-22,Udaipur,cough,Dextromethorphan,213,0.27,199,0
2023-11-28,Alwar,cough,Bromhexine,134,1.31,139,1
2023-06-07,Pali,fever,Ibuprofen,129,-0.45,134,0
2023-07-08,Pali,cough,Bromhexine,109,-0.37,120,0
2023-07-17,Jodhpur,fever,Paracetamol,292,1.7,300,1
2023-09-24,Bharatpur,antibiotic,Azithromycin,130,0.44,137,1
2023-06-01,Alwar,fever,Ibuprofen,166,0.71,173,1
2023-05-13,Jaipur,fever,Aspirin,70,-0.26,65,0
2023-10-16,Alwar,antibiotic,Amoxicillin,111,1.77,97,1
2023-12-08,Udaipur,fever,Paracetamol,264,-0.07,273,0
2023-02-13,Alwar,cough,Dextromethorphan,135,0.75,131,1
2023-08-14,Ajmer,cold,Chlorpheniramine,159,0.67,167,1
2023-07-28,Bikaner,cough,Bromhexine,70,-0.54,78,0
2023-07-02,Bikaner,cold,Chlorpheniramine,185,1.43,192,1
2023-04-25,Pali,fever,Paracetamol,265,-0.1,260,0
2023-08-18,Jodhpur,cough,Bromhexine,123,0.23,112,0
2023-03-22,Jodhpur,cough,Bromhexine,137,0.11,144,0
2023-04-26,Ajmer,cough,Dextromethorphan,99,0.32,84,1
2023-12-07,Ajmer,cough,Dextromethorphan,148,0.49,159,1
2023-11-17,Alwar,cough,Dextromethorphan,149,0.1,162,0
2023-06-23,Sikar,cough,Dextromethorphan,56,-0.15,50,0
2023-03-11,Bharatpur,cough,Bromhexine,137,-0.25,122,0
2023-04-14,Jaipur,cold,Cetirizine,40,-0.71,43,0
2023-01-12,Jodhpur,antibiotic,Amoxicillin,167,3.17,171,1
2023-07-17,Ajmer,cold,Cetirizine,42,-0.79,40,0
2023-01-06,Alwar,antibiotic,Amoxicillin,90,-0.19,85,0
2023-09-02,Ajmer,cough,Bromhexine,172,0.41,177,1
2023-12-30,Alwar,fever,Ibuprofen,101,-0.39,107,0
2023-01-19,Pali,cough,Bromhexine,64,-0.41,73,0
2023-10-07,Kota,antibiotic,Azithromycin,109,-0.31,106,0
2023-12-22,Bharatpur,fever,Aspirin,113,-0.18,111,0
2023-05-09,Bikaner,cough,Bromhexine,180,1.57,182,1
2023-08-21,Jaipur,antibiotic,Azithromycin,45,-0.76,40,0
2023-08-27,Jodhpur,fever,Paracetamol,236,-0.19,223,0
2023-05-03,Alwar,cough,Dextromethorphan,121,-0.19,129,0
2023-11-19,Kota,fever,Ibuprofen,220,-0.06,223,0
2023-07-19,Kota,cough,Bromhexine,234,0.14,241,0
2023-08-04,Ajmer,fever,Paracetamol,144,-0.33,145,0
2023-10-02,Ajmer,cold,Cetirizine,195,3.64,197,1
2023-12-03,Pali,cough,Dextromethorphan,83,-0.46,78,0
2023-08-11,Jodhpur,antibiotic,Amoxicillin,99,-0.41,88,0
2023-07-31,Udaipur,fever,Paracetamol,145,-0.45,143,0
2023-01-07,Ajmer,cold,Cetirizine,153,-0.22,148,0
2023-11-20,Kota,cough,Bromhexine,63,-0.73,69,0
2023-12-25,Kota,cold,Cetirizine,180,-0.06,191,0
2023-05-11,Kota,cough,Dextromethorphan,164,0.17,149,0
2023-05-15,Bikaner,cough,Bromhexine,183,0.02,194,0
2023-09-01,Alwar,cold,Chlorpheniramine,113,-0.42,108,0
2023-02-22,Bikaner,fever,Paracetamol,215,0.18,216,0
2023-06-16,Bharatpur,fever,Aspirin,63,-0.44,70,0
2023-07-21,Bikaner,cold,Chlorpheniramine,130,-0.3,126,0
2023-09-19,Udaipur,fever,Paracetamol,236,0.63,244,1
2023-09-07,Sikar,cough,Dextromethorphan,76,0.36,67,1
2023-11-28,Udaipur,antibiotic,Azithromycin,69,-0.34,62,0
2023-10-17,Jodhpur,cold,Chlorpheniramine,84,-0.42,84,0
2023-01-03,Jaipur,fever,Ibuprofen,174,0.54,182,1
2023-04-22,Sikar,cough,Bromhexine,79,-0.49,73,0
2023-02-26,Jaipur,cold,Cetirizine,91,1.27,103,1
2023-11-15,Udaipur,fever,Ibuprofen,92,-0.58,82,0
2023-11-30,Bikaner,antibiotic,Azithromycin,127,0.26,128,0
2023-03-19,Sikar,cold,Chlorpheniramine,28,-0.85,37,0
2023-03-30,Alwar,cough,Dextromethorphan,221,0.83,228,1
2023-05-21,Ajmer,cough,Dextromethorphan,238,0.61,242,1
2023-07-25,Udaipur,cold,Chlorpheniramine,164,-0.06,159,0
2023-08-03,Bharatpur,antibiotic,Azithromycin,101,-0.22,89,0
2023-06-08,Udaipur,fever,Ibuprofen,124,0.35,114,1
2023-03-20,Bharatpur,cough,Dextromethorphan,194,-0.1,179,0
2023-12-17,Udaipur,fever,Paracetamol,208,-0.12,200,0
2023-04-07,Alwar,fever,Aspirin,105,-0.26,114,0
2023-08-10,Jaipur,cold,Chlorpheniramine,56,-0.61,58,0
2023-09-07,Pali,cold,Chlorpheniramine,170,0.98,165,1
2023-08-28,Alwar,cold,Chlorpheniramine,114,0.01,125,0
2023-03-20,Ajmer,antibiotic,Azithromycin,167,1.2,165,1
2023-08-23,Sikar,fever,Paracetamol,219,0.37,218,1
2023-04-20,Udaipur,cough,Dextromethorphan,117,-0.45,108,0
2023-02-16,Udaipur,fever,Aspirin,120,0.07,118,0
2023-04-01,Alwar,fever,Paracetamol,130,0.34,130,1
2023-04-08,Jaipur,antibiotic,Amoxicillin,187,1.56,181,1
2023-10-07,Jaipur,cough,Dextromethorphan,72,-0.56,60,0
2023-10-14,Alwar,antibiotic,Azithromycin,62,-0.58,56,0
2023-05-28,Udaipur,cold,Cetirizine,90,-0.01,88,0
2023-07-06,Bharatpur,cold,Chlorpheniramine,96,0.03,109,0
