report_date,district,disease_name,confirmed_cases,recovered_cases,death_count,outbreak_status,weekly_case_growth,historical_average_cases
2023-01-18,Alwar,COVID-19,48,35,0,Low,-0.79,42
2023-09-05,Pali,COVID-19,49,34,0,Low,-0.83,45
2023-08-02,Alwar,Dengue,82,55,1,High,2.15,73
2023-05-11,Sikar,COVID-19,78,67,2,Low,-0.71,72
2023-04-20,Jodhpur,COVID-19,96,76,1,Low,-0.52,68
2023-05-07,Sikar,Malaria,52,35,0,Low,-0.24,56
2023-07-18,Udaipur,Dengue,34,29,0,Low,-0.23,34
2023-09-13,Jodhpur,COVID-19,38,32,1,Low,-0.6,30
2023-10-25,Sikar,COVID-19,34,21,0,Low,-0.56,31
2023-09-10,Udaipur,Malaria,63,50,1,High,1.42,51
2023-06-20,Kota,Dengue,75,57,0,Medium,0.21,77
2023-11-08,Ajmer,COVID-19,243,168,7,High,0.47,183
2023-08-28,Ajmer,Malaria,25,17,0,Low,-0.67,21
2023-12-08,Udaipur,COVID-19,85,55,1,Low,-0.53,70
2023-05-14,Bharatpur,Malaria,66,49,0,Medium,0.32,66
2023-11-08,Pali,COVID-19,264,194,2,Medium,4.39,281
2023-06-06,Ajmer,Dengue,64,43,0,Low,-0.33,48
2023-02-02,Ajmer,Dengue,54,43,0,Low,-0.16,42
2023-03-09,Bharatpur,Dengue,10,7,0,Low,-0.85,9
2023-05-06,Udaipur,Malaria,41,25,0,Low,-0.35,42
2023-10-30,Bharatpur,Dengue,36,29,0,High,2.6,33
2023-06-18,Udaipur,COVID-19,264,163,2,High,2.11,226
2023-12-25,Jaipur,Dengue,83,57,1,Medium,0.38,85
2023-10-02,Bikaner,COVID-19,148,121,4,High,1.28,121
2023-09-27,Bikaner,Malaria,31,27,0,High,1.07,24
2023-06-24,Pali,Malaria,79,62,1,High,8.88,62
2023-09-28,Udaipur,Malaria,33,20,0,Low,-0.2,33
2023-05-10,Ajmer,COVID-19,164,123,3,Low,-0.33,139
2023-11-28,Jodhpur,COVID-19,153,115,3,High,3.03,151
2023-03-09,Jaipur,COVID-19,140,98,3,High,1.59,110
2023-12-05,Bikaner,Dengue,34,24,0,Low,-0.66,27
2023-09-16,Jaipur,COVID-19,229,174,1,High,0.64,209
2023-06-16,Ajmer,Malaria,55,46,0,High,1.2,44
2023-10-25,Pali,Malaria,63,55,1,Low,-0.2,67
2023-04-28,Jodhpur,Malaria,51,43,1,Low,-0.15,38
2023-06-28,Ajmer,Malaria,71,53,0,Medium,0.29,67
2023-02-09,Pali,Dengue,53,37,0,Low,-0.4,52
2023-09-19,Bharatpur,Dengue,108,95,2,Medium,2.0,108
2023-01-28,Ajmer,Dengue,112,69,0,High,1.07,81
2023-03-26,Bharatpur,COVID-19,77,66,2,Low,-0.37,83
2023-11-17,Pali,COVID-19,265,168,3,Low,0.0,281
2023-05-23,Bharatpur,COVID-19,146,119,1,High,0.9,106
2023-03-23,Ajmer,COVID-19,52,41,0,Low,-0.68,52
2023-12-20,Jaipur,COVID-19,161,125,4,Low,-0.3,117
2023-01-14,Pali,COVID-19,268,211,7,Low,0.01,262
2023-04-07,Ajmer,COVID-19,268,209,1,High,4.15,230
2023-01-04,Jaipur,COVID-19,30,25,0,Low,-0.81,23
2023-08-10,Bharatpur,Malaria,13,10,0,Low,-0.8,11
2023-06-15,Bharatpur,Dengue,40,32,0,Low,-0.63,28
2023-03-28,Sikar,Malaria,48,28,1,Low,-0.08,47
2023-02-13,Pali,Malaria,29,24,0,Low,-0.54,22
2023-10-20,Bikaner,Malaria,25,16,0,Low,-0.19,18
2023-01-14,Jodhpur,COVID-19,192,130,3,Medium,0.25,200
2023-03-24,Ajmer,Dengue,100,88,1,Low,-0.11,87
2023-06-01,Bharatpur,Malaria,9,6,0,Low,-0.31,9
2023-12-08,Ajmer,Dengue,58,49,1,Low,-0.42,59
2023-11-16,Jodhpur,Dengue,7,5,0,Low,-0.86,7
2023-07-07,Jodhpur,COVID-19,200,165,1,Low,0.04,160
2023-01-27,Ajmer,Malaria,75,66,1,Low,0.06,73
2023-11-04,Ajmer,Dengue,73,65,1,Medium,0.26,67
2023-01-07,Jodhpur,Dengue,119,105,1,High,16.0,87
2023-01-28,Udaipur,Dengue,101,73,2,High,1.97,91
2023-07-05,Jodhpur,Dengue,92,74,0,Low,-0.23,75
2023-02-22,Alwar,Dengue,96,59,1,Medium,0.17,72
2023-09-02,Alwar,Dengue,111,86,3,Medium,0.16,95
2023-02-19,Ajmer,COVID-19,237,144,2,Low,-0.12,227
2023-06-21,Alwar,Dengue,76,67,1,Low,-0.32,66
2023-05-07,Bikaner,Malaria,71,61,0,High,1.84,59
2023-09-07,Kota,Dengue,34,22,0,Low,-0.55,26
2023-01-19,Jaipur,Dengue,45,37,0,Low,-0.46,40
2023-10-29,Jaipur,Dengue,12,9,0,Low,-0.73,10
2023-11-20,Bikaner,COVID-19,289,238,6,High,0.95,223
2023-08-01,Alwar,Malaria,77,59,2,High,1.85,55
2023-03-31,Bikaner,Dengue,97,62,1,High,1.85,72
2023-05-28,Alwar,Malaria,73,64,0,Low,-0.05,66
2023-03-01,Kota,COVID-19,44,38,1,Low,-0.67,33
2023-11-07,Ajmer,Malaria,24,19,0,Low,-0.68,23
2023-04-02,Sikar,COVID-19,58,38,1,High,0.71,42
2023-09-10,Bikaner,Malaria,16,12,0,Low,-0.77,13
2023-02-11,Udaipur,Malaria,15,13,0,Low,-0.55,14
2023-01-19,Ajmer,COVID-19,70,43,1,Low,-0.7,71
2023-07-30,Pali,COVID-19,193,129,5,Low,-0.28,151
2023-08-20,Bharatpur,COVID-19,208,148,1,High,0.42,200
2023-05-31,Pali,Malaria,4,3,0,Low,-0.86,3
2023-05-18,Pali,Malaria,19,15,0,Medium,3.75,20
2023-06-10,Bikaner,COVID-19,273,205,2,Low,-0.06,197
2023-01-01,Bharatpur,COVID-19,63,53,1,Low,-0.7,68
2023-07-28,Sikar,Malaria,46,38,0,Low,-0.04,43
2023-11-17,Sikar,COVID-19,34,23,0,Low,-0.41,34
2023-01-04,Kota,Malaria,56,34,1,High,0.81,44
2023-01-05,Bikaner,Dengue,106,68,1,Low,0.09,80
2023-01-22,Pali,Malaria,40,27,1,High,1.11,36
2023-11-24,Pali,Dengue,64,40,1,Medium,0.21,68
2023-02-09,Kota,Dengue,51,39,1,High,0.5,50
2023-04-28,Sikar,Malaria,36,26,0,Low,-0.22,30
2023-09-08,Ajmer,Malaria,41,34,1,High,0.71,32
2023-12-16,Pali,Dengue,26,18,0,Low,-0.59,24
2023-04-03,Sikar,Malaria,24,18,0,Low,-0.33,19
2023-09-07,Ajmer,Malaria,29,22,0,Low,-0.29,26
2023-02-02,Jaipur,COVID-19,81,69,2,High,1.7,64
2023-02-09,Bharatpur,Malaria,35,23,0,High,2.89,26
2023-01-05,Bikaner,COVID-19,54,48,1,Low,-0.8,46
2023-04-21,Sikar,Dengue,111,68,0,High,0.91,110
2023-02-02,Bikaner,Malaria,50,31,0,High,2.12,45
2023-12-12,Sikar,COVID-19,42,28,1,Medium,0.24,35
2023-06-12,Udaipur,Dengue,104,87,2,Low,0.03,94
2023-04-05,Udaipur,COVID-19,92,72,2,Low,-0.65,95
2023-12-09,Pali,Dengue,25,21,0,Low,-0.04,20
2023-07-14,Jodhpur,Malaria,46,31,0,Low,-0.1,40
2023-12-16,Jodhpur,COVID-19,122,87,1,Low,-0.39,109
2023-11-07,Bharatpur,Malaria,66,54,0,Medium,0.89,68
2023-03-03,Bharatpur,Malaria,75,66,0,Medium,0.14,65
2023-01-07,Alwar,Malaria,75,47,0,Low,0.03,67
2023-02-19,Pali,Dengue,97,64,2,Medium,2.88,101
2023-02-07,Bharatpur,Dengue,35,26,0,Low,-0.12,27
2023-08-03,Jaipur,COVID-19,298,205,5,High,2.68,280
2023-12-31,Bikaner,Malaria,73,59,0,High,0.46,69
2023-07-17,Kota,Malaria,76,45,1,Medium,0.36,82
2023-08-06,Udaipur,COVID-19,162,115,1,High,0.76,113
2023-03-26,Jodhpur,Dengue,101,77,1,Low,0.1,85
2023-02-03,Ajmer,Dengue,116,87,1,High,0.59,86
2023-07-09,Ajmer,Dengue,95,68,2,Low,-0.18,73
2023-02-21,Ajmer,COVID-19,222,143,3,High,2.17,179
2023-08-25,Bikaner,Dengue,23,15,0,Low,-0.78,18
2023-01-27,Kota,Malaria,48,33,0,Low,-0.37,45
2023-11-06,Bharatpur,Dengue,50,39,0,High,0.43,47
2023-06-07,Sikar,Malaria,42,32,0,High,0.75,32
2023-12-24,Udaipur,Malaria,29,19,0,High,0.93,25
2023-08-23,Alwar,Malaria,60,47,0,Low,-0.2,50
2023-01-06,Ajmer,Dengue,31,25,0,Low,-0.67,29
2023-01-14,Jaipur,COVID-19,198,160,2,Low,-0.34,141
2023-12-02,Udaipur,Malaria,26,17,0,Low,-0.1,23
2023-08-07,Jodhpur,Malaria,59,36,0,Medium,0.28,48
2023-12-30,Pali,Malaria,75,65,0,High,0.88,54
2023-03-02,Kota,COVID-19,89,68,1,High,1.02,75
2023-12-27,Sikar,COVID-19,278,205,7,Medium,5.62,295
2023-01-13,Alwar,Malaria,28,21,0,Low,-0.53,30
2023-01-25,Pali,Dengue,103,75,1,Low,0.06,87
2023-08-06,Jaipur,Dengue,72,49,1,High,5.0,53
2023-11-26,Bharatpur,COVID-19,252,226,7,Medium,3.0,269
2023-08-09,Kota,COVID-19,137,90,1,Medium,0.54,143
2023-10-02,Ajmer,Dengue,50,34,0,High,0.61,42
2023-05-30,Jodhpur,Malaria,19,14,0,Low,-0.68,20
2023-01-21,Ajmer,COVID-19,62,46,1,Low,-0.72,53
2023-02-23,Sikar,COVID-19,240,164,4,Low,-0.14,213
2023-01-02,Kota,COVID-19,161,135,3,Medium,0.18,114
2023-01-12,Bharatpur,Dengue,58,51,0,Medium,0.16,56
2023-10-10,Udaipur,Dengue,29,21,0,Low,-0.72,22
2023-07-08,Sikar,COVID-19,289,213,6,Medium,0.2,246
2023-02-01,Bharatpur,COVID-19,42,29,1,Low,-0.83,34
2023-05-14,Ajmer,COVID-19,192,138,4,High,2.1,150
2023-01-25,Pali,Malaria,15,9,0,Low,-0.8,16
2023-12-27,Jaipur,COVID-19,109,77,2,Low,-0.45,101
2023-02-21,Ajmer,COVID-19,222,175,2,Medium,0.16,207
2023-05-03,Bikaner,COVID-19,258,179,3,Medium,3.78,277
2023-01-08,Ajmer,Malaria,63,45,0,High,1.17,45
2023-08-26,Udaipur,COVID-19,284,250,2,High,0.75,246
2023-03-19,Udaipur,Malaria,3,2,0,Low,-0.88,3
2023-02-08,Sikar,Dengue,108,81,1,Low,-0.03,110
2023-10-30,Kota,COVID-19,171,145,2,Low,0.06,176
2023-11-28,Udaipur,COVID-19,164,105,4,Low,-0.42,167
2023-01-27,Jaipur,Malaria,52,42,0,High,0.73,41
2023-11-23,Udaipur,Dengue,69,58,1,High,1.38,50
2023-10-21,Sikar,Malaria,54,34,0,Medium,0.29,56
2023-06-15,Kota,Malaria,40,31,0,Low,-0.17,36
2023-09-11,Ajmer,Malaria,11,8,0,Low,-0.83,8
2023-12-22,Jodhpur,COVID-19,284,214,6,High,1.33,255
2023-08-25,Bikaner,COVID-19,94,75,1,Low,-0.64,94
2023-10-02,Jaipur,Malaria,62,39,0,Medium,0.19,68
2023-10-02,Kota,Malaria,57,37,0,High,0.42,45
2023-06-29,Ajmer,Dengue,65,47,1,Medium,0.3,69
2023-09-03,Bikaner,Dengue,32,28,0,High,0.39,29
2023-10-09,Alwar,Malaria,50,36,1,High,0.79,38
2023-07-12,Udaipur,COVID-19,170,130,1,Low,0.04,144
2023-01-04,Jaipur,Malaria,5,3,0,Low,-0.92,5
2023-11-03,Jodhpur,COVID-19,104,82,2,Low,-0.63,74
2023-03-05,Bikaner,Dengue,10,7,0,Low,-0.69,8
2023-05-31,Pali,Dengue,83,60,1,Low,-0.19,71
2023-05-04,Udaipur,Dengue,85,74,1,Medium,0.23,66
2023-01-15,Ajmer,Malaria,31,24,0,High,1.82,29
2023-05-20,Pali,Dengue,30,21,0,Low,-0.64,22
2023-10-25,Udaipur,Malaria,7,6,0,High,1.33,6
2023-06-05,Pali,Dengue,38,34,0,Medium,0.27,34
2023-08-23,Bikaner,Malaria,26,16,0,Low,-0.64,24
2023-09-22,Sikar,Malaria,70,54,0,Medium,0.3,59
2023-07-04,Kota,Dengue,27,22,0,Low,-0.47,19
2023-01-31,Bikaner,Malaria,12,8,0,Low,-0.54,9
2023-06-12,Udaipur,Malaria,45,37,0,Medium,5.43,45
2023-03-16,Jaipur,Malaria,56,41,1,Medium,10.2,56
2023-09-29,Bharatpur,Malaria,45,32,0,Low,-0.4,31
2023-09-03,Bharatpur,Dengue,87,63,1,High,0.5,82
2023-02-19,Alwar,COVID-19,191,130,1,Medium,2.98,191
2023-07-30,Bikaner,Dengue,61,52,0,High,5.1,42
2023-02-08,Sikar,COVID-19,244,181,2,Low,-0.16,173
2023-11-05,Alwar,COVID-19,167,114,2,Low,-0.13,160
2023-03-09,Sikar,COVID-19,70,45,1,Low,-0.71,76
2023-12-02,Kota,Malaria,43,33,0,Low,-0.25,36
2023-08-29,Sikar,COVID-19,204,142,1,High,1.91,185
2023-07-04,Ajmer,Dengue,96,77,2,High,0.48,91
2023-01-09,Jodhpur,Dengue,46,37,1,Low,-0.54,32
2023-06-02,Sikar,Malaria,7,4,0,Low,-0.9,7
2023-07-03,Ajmer,Malaria,77,54,1,High,1.48,55
2023-06-20,Kota,Malaria,33,29,0,Low,-0.23,23
2023-07-15,Ajmer,COVID-19,108,66,0,Low,-0.51,82
2023-03-25,Alwar,Dengue,105,79,1,Medium,0.38,110
2023-03-05,Ajmer,Malaria,65,46,1,Low,-0.16,59
2023-12-14,Bikaner,Dengue,86,58,2,High,0.41,61
2023-12-20,Sikar,Malaria,51,37,1,Medium,6.29,53
2023-03-10,Udaipur,Dengue,100,86,0,Medium,0.18,77
2023-08-13,Sikar,COVID-19,67,54,0,Low,-0.67,49
2023-08-18,Kota,Dengue,28,17,0,Low,0.04,25
2023-06-07,Pali,Dengue,37,31,1,Low,-0.03,39
2023-07-19,Jaipur,Malaria,65,52,1,Medium,0.16,64
2023-06-30,Jodhpur,COVID-19,230,164,6,Medium,1.21,236
2023-08-14,Ajmer,COVID-19,278,176,4,High,1.57,267
2023-02-10,Ajmer,Dengue,108,75,2,Medium,0.12,89
2023-07-17,Bikaner,COVID-19,281,206,5,Medium,1.99,293
2023-12-30,Jaipur,COVID-19,201,142,1,High,0.84,175
2023-11-08,Bikaner,COVID-19,206,172,1,Low,-0.27,206
2023-07-15,Alwar,Dengue,8,5,0,Low,-0.92,6
2023-02-20,Bharatpur,Malaria,65,47,1,High,0.44,56
2023-11-08,Bharatpur,Malaria,6,4,0,Low,-0.91,6
2023-07-18,Alwar,Dengue,69,60,1,High,7.62,55
2023-08-14,Bikaner,Malaria,54,46,1,High,3.5,46
2023-10-16,Kota,COVID-19,192,158,4,Medium,0.12,143
2023-01-05,Alwar,Malaria,46,37,1,Low,-0.08,37
2023-04-26,Jaipur,Dengue,20,14,0,Low,-0.72,15
2023-06-23,Jaipur,Malaria,5,3,0,Low,-0.92,4
2023-05-11,Udaipur,COVID-19,28,17,0,Low,-0.84,26
2023-06-09,Kota,Dengue,37,23,0,High,0.32,31
2023-10-15,Pali,Malaria,19,16,0,Medium,0.27,16
2023-09-18,Alwar,Dengue,115,76,1,High,0.67,97
2023-06-19,Bharatpur,Dengue,70,52,1,Low,-0.2,53
2023-06-22,Jodhpur,Dengue,90,76,0,Medium,0.96,92
2023-01-17,Bikaner,COVID-19,50,42,0,Low,-0.76,35
2023-06-17,Bikaner,Malaria,43,28,0,Low,-0.2,42
2023-12-07,Udaipur,Dengue,70,50,1,Low,-0.3,69
2023-08-12,Jodhpur,Dengue,69,61,1,Low,-0.23,57
2023-05-17,Bikaner,Dengue,66,49,0,Low,-0.23,52
2023-06-04,Alwar,Dengue,98,75,2,Low,-0.15,107
2023-10-20,Ajmer,Dengue,33,26,0,Low,-0.69,23
2023-05-20,Pali,Dengue,90,59,2,Medium,1.43,97
2023-03-26,Jodhpur,Dengue,70,52,1,Low,0.01,57
2023-01-21,Jodhpur,COVID-19,288,232,5,Medium,0.25,279
2023-02-11,Jodhpur,COVID-19,164,145,4,Low,-0.43,176
2023-06-01,Ajmer,COVID-19,106,64,2,Low,-0.62,103
2023-05-13,Kota,COVID-19,235,190,5,Medium,0.22,213
2023-08-13,Ajmer,Dengue,16,10,0,Low,-0.52,17
2023-07-01,Jodhpur,COVID-19,90,80,1,Low,-0.45,66
2023-09-04,Bharatpur,COVID-19,32,21,0,Low,-0.24,31
2023-12-03,Jaipur,Malaria,42,31,0,High,7.4,41
2023-10-26,Ajmer,Dengue,28,23,0,High,0.75,22
2023-11-16,Sikar,Dengue,109,79,1,Low,0.01,94
2023-09-09,Jaipur,Dengue,48,37,1,High,1.4,39
2023-12-25,Udaipur,Dengue,66,49,1,Low,-0.06,62
2023-09-02,Kota,Malaria,19,12,0,Low,-0.42,14
2023-10-28,Bharatpur,COVID-19,23,19,0,Low,-0.28,16
2023-06-17,Jaipur,Dengue,50,42,1,Low,0.04,44
2023-01-07,Kota,Dengue,53,33,0,High,0.43,47
2023-03-18,Kota,Malaria,22,16,0,Medium,0.16,16
2023-11-30,Ajmer,Malaria,47,36,1,Low,-0.28,48
2023-10-30,Jaipur,COVID-19,240,182,1,Medium,0.19,180
2023-09-15,Sikar,Dengue,69,42,0,Low,-0.37,70
2023-12-23,Bharatpur,Malaria,78,53,2,High,12.0,60
2023-03-11,Jaipur,Dengue,80,54,1,Medium,0.6,83
2023-07-02,Udaipur,COVID-19,285,248,2,Medium,9.18,285
2023-06-20,Jaipur,Malaria,32,27,0,Low,-0.24,24
2023-12-16,Sikar,Malaria,78,66,1,High,0.53,61
2023-02-16,Sikar,COVID-19,190,151,1,High,1.84,154
2023-09-09,Sikar,Dengue,62,55,0,Low,-0.1,54
2023-12-02,Sikar,Dengue,38,32,0,Low,-0.39,30
2023-12-13,Alwar,COVID-19,181,131,3,Low,0.08,162
2023-11-22,Alwar,COVID-19,207,144,4,Medium,0.14,145
2023-01-13,Jaipur,Dengue,107,70,1,Medium,0.34,112
2023-01-14,Sikar,Malaria,25,21,0,Low,-0.68,24
2023-03-15,Kota,Malaria,44,26,0,High,1.0,34
2023-02-23,Alwar,Malaria,53,34,0,Medium,0.15,38
2023-11-16,Udaipur,COVID-19,77,57,2,Low,-0.73,76
2023-03-21,Pali,COVID-19,214,146,5,Medium,0.11,174
2023-07-12,Kota,COVID-19,99,68,0,Low,-0.58,76
2023-08-05,Jodhpur,Malaria,60,46,1,High,2.16,52
2023-06-27,Jodhpur,Dengue,87,74,2,Medium,0.24,93
2023-06-09,Alwar,Malaria,64,43,0,Medium,0.21,46
2023-09-15,Bikaner,Dengue,79,48,1,Medium,0.2,80
2023-01-01,Jodhpur,COVID-19,268,196,7,Medium,1.98,276
2023-12-10,Jaipur,Malaria,79,59,0,High,1.47,56
2023-11-25,Bharatpur,Dengue,90,60,1,Medium,0.29,78
2023-06-24,Jaipur,COVID-19,97,69,1,Low,-0.6,84
2023-06-11,Bharatpur,Malaria,63,55,1,Low,-0.19,52
2023-10-15,Ajmer,Dengue,26,21,0,Low,-0.07,26
2023-09-03,Jaipur,Malaria,71,60,0,Low,-0.1,55
2023-05-27,Jaipur,COVID-19,267,182,1,Medium,1.75,270
2023-11-26,Udaipur,COVID-19,225,172,3,High,1.92,168
2023-05-09,Kota,Malaria,47,40,1,Low,0.07,48
2023-12-01,Kota,Malaria,13,8,0,Low,-0.72,14
2023-08-29,Ajmer,Dengue,19,16,0,Low,-0.27,19
2023-12-25,Alwar,COVID-19,148,127,4,Low,-0.29,145
2023-12-23,Alwar,Dengue,102,82,2,Low,0.04,77
2023-09-09,Udaipur,COVID-19,161,98,2,Low,-0.28,121
2023-04-25,Bikaner,Malaria,53,42,0,Medium,0.23,41
2023-02-16,Jaipur,Malaria,63,43,1,Low,-0.11,64
2023-08-09,Bikaner,Malaria,17,13,0,Low,-0.68,14
2023-06-16,Ajmer,Dengue,11,6,0,Low,-0.42,10
2023-12-12,Sikar,COVID-19,227,193,3,Medium,0.19,234
2023-11-21,Alwar,Dengue,29,18,0,Low,-0.72,20
2023-04-20,Bharatpur,COVID-19,258,210,2,Medium,10.22,272
2023-09-28,Kota,Malaria,56,40,0,High,3.31,46
2023-04-24,Udaipur,Dengue,94,57,1,High,0.42,90
2023-05-22,Bikaner,COVID-19,40,32,1,Low,-0.2,41
2023-03-15,Jaipur,Dengue,72,60,0,Low,-0.33,55
2023-06-03,Sikar,Dengue,95,63,1,High,1.5,78
2023-05-03,Bharatpur,COVID-19,27,21,0,Low,-0.9,28
2023-12-31,Bharatpur,Dengue,51,41,1,Low,-0.43,41
2023-02-04,Sikar,Malaria,75,59,1,High,2.0,74
2023-05-18,Jaipur,COVID-19,271,234,6,Low,0.01,270
2023-06-21,Bikaner,COVID-19,147,121,1,High,2.67,125
2023-01-01,Bharatpur,Dengue,28,23,0,Low,-0.45,25
2023-11-11,Pali,Malaria,3,2,0,Low,-0.84,2
2023-08-12,Ajmer,Dengue,37,31,0,High,2.36,26
2023-12-24,Bharatpur,Dengue,70,43,1,High,1.5,63
2023-11-25,Jaipur,COVID-19,128,93,3,Low,-0.53,104
2023-05-26,Sikar,Dengue,61,42,0,Low,-0.36,50
2023-02-13,Bharatpur,Malaria,71,62,1,Medium,0.13,67
2023-12-12,Ajmer,Malaria,30,26,0,Low,-0.36,29
2023-07-07,Bikaner,Malaria,8,4,0,Low,-0.53,5
2023-12-05,Kota,Dengue,77,61,2,Medium,0.45,84
2023-08-11,Kota,Dengue,18,13,0,Low,-0.77,19
2023-01-04,Jodhpur,Dengue,32,26,0,Low,-0.63,24
2023-06-10,Alwar,COVID-19,294,225,5,Medium,0.99,311
2023-02-03,Ajmer,Dengue,67,49,1,High,0.81,61
2023-08-07,Jodhpur,COVID-19,186,137,3,Low,-0.31,192
2023-07-31,Jodhpur,Dengue,49,43,1,High,0.53,36
2023-03-22,Udaipur,Dengue,95,73,1,Low,0.01,96
2023-06-04,Bharatpur,Malaria,73,63,1,Low,0.03,69
2023-03-13,Jaipur,Malaria,68,45,1,Low,0.08,58
2023-02-01,Udaipur,COVID-19,264,228,7,High,0.64,240
2023-01-08,Sikar,Malaria,55,39,0,Low,-0.27,43
2023-08-04,Pali,Dengue,89,68,1,Low,-0.01,88
2023-04-04,Jaipur,Dengue,109,73,1,High,0.51,91
2023-02-11,Sikar,Malaria,41,29,0,Low,-0.25,30
2023-09-23,Bharatpur,Malaria,42,31,0,Low,-0.42,34
2023-05-07,Kota,Dengue,53,32,0,Medium,1.94,57
2023-07-19,Pali,Dengue,45,35,1,Low,-0.49,40
2023-02-12,Jaipur,Malaria,52,44,1,Low,-0.24,50
2023-01-31,Jaipur,COVID-19,127,92,2,Low,-0.01,111
2023-02-17,Pali,COVID-19,240,213,3,Medium,0.12,226
2023-02-06,Bikaner,Malaria,40,24,0,High,4.0,29
2023-08-31,Bharatpur,Dengue,109,86,2,High,0.56,102
2023-03-13,Kota,COVID-19,90,80,1,Low,-0.09,63
2023-06-10,Jaipur,COVID-19,111,70,2,Low,-0.13,84
2023-01-18,Alwar,COVID-19,34,21,0,Low,-0.88,36
2023-03-07,Jodhpur,Dengue,65,52,1,High,0.33,56
2023-01-10,Jodhpur,Dengue,35,27,0,Low,-0.46,32
2023-05-27,Jaipur,Dengue,86,60,1,Low,-0.21,69
2023-06-22,Pali,Dengue,67,45,1,Medium,0.49,70
2023-01-29,Pali,Malaria,15,11,0,High,4.0,12
2023-01-14,Jaipur,COVID-19,139,109,3,Medium,0.25,129
2023-06-17,Bharatpur,COVID-19,263,201,2,Medium,8.74,268
2023-01-27,Bikaner,COVID-19,43,29,0,Low,-0.71,44
2023-04-24,Alwar,Malaria,52,41,0,Low,-0.19,42
2023-06-21,Sikar,Dengue,50,42,0,Low,-0.18,37
2023-05-13,Bharatpur,Dengue,86,62,0,Low,-0.21,87
2023-07-02,Alwar,Malaria,16,10,0,Low,-0.69,11
2023-09-25,Bikaner,Malaria,4,3,0,Low,-0.9,4
2023-10-23,Udaipur,Malaria,7,4,0,Low,-0.84,6
2023-12-04,Jodhpur,Dengue,10,7,0,Low,-0.71,8
2023-02-06,Pali,Dengue,5,3,0,Low,-0.93,5
2023-06-03,Sikar,Dengue,92,66,1,High,0.84,88
2023-04-18,Udaipur,Malaria,6,3,0,Low,-0.14,4
2023-03-04,Ajmer,Dengue,40,24,1,Low,-0.4,41
2023-07-22,Bharatpur,Malaria,5,3,0,Low,-0.88,3
2023-04-13,Udaipur,COVID-19,160,112,1,Low,-0.39,128
2023-08-17,Bharatpur,Dengue,109,80,2,Medium,0.27,117
2023-01-27,Udaipur,COVID-19,189,128,1,Medium,0.18,204
2023-04-29,Bharatpur,Malaria,52,32,1,High,9.4,44
2023-09-04,Ajmer,Dengue,56,47,0,High,0.4,55
2023-05-05,Alwar,Malaria,48,29,0,High,2.0,47
2023-02-18,Udaipur,Malaria,74,54,1,High,11.33,54
2023-06-14,Jodhpur,COVID-19,70,56,0,Low,-0.62,52
2023-03-19,Jaipur,Dengue,57,37,0,Low,-0.34,41
2023-06-14,Jaipur,Malaria,51,35,0,Low,-0.02,38
2023-05-03,Bikaner,Malaria,43,26,0,Medium,9.75,46
2023-08-15,Bharatpur,Dengue,14,11,0,Low,-0.87,11
2023-12-28,Alwar,Malaria,26,20,0,Low,-0.46,22
2023-12-06,Bikaner,Dengue,39,24,0,Low,-0.51,35
2023-10-26,Jaipur,Dengue,76,52,1,Medium,0.33,81
2023-12-28,Udaipur,COVID-19,142,93,0,Low,-0.25,109
2023-03-08,Sikar,Dengue,88,56,2,Low,-0.04,70
2023-02-25,Ajmer,Dengue,87,59,1,High,0.55,70
2023-03-06,Kota,Dengue,23,19,0,Low,-0.57,23
2023-11-27,Udaipur,COVID-19,95,80,1,Low,-0.33,91
2023-12-31,Jaipur,Dengue,104,91,0,High,0.37,84
2023-07-07,Jaipur,Malaria,25,20,0,Low,-0.51,19
2023-03-02,Alwar,COVID-19,25,21,0,Low,-0.26,25
2023-05-29,Ajmer,COVID-19,235,179,3,High,1.22,220
2023-10-11,Pali,Dengue,38,30,0,High,6.6,29
2023-08-21,Alwar,Dengue,72,60,1,High,1.48,52
2023-06-25,Kota,COVID-19,134,93,3,Medium,0.49,136
2023-01-22,Sikar,Malaria,70,56,1,High,0.71,62
2023-11-13,Udaipur,Malaria,22,17,0,Low,-0.7,23
2023-05-24,Kota,COVID-19,47,33,1,Low,-0.65,50
2023-11-19,Udaipur,Malaria,77,66,1,Medium,2.5,81
2023-02-28,Pali,Malaria,68,52,1,High,3.53,49
2023-05-20,Alwar,Dengue,71,52,0,Low,-0.01,69
2023-03-26,Bikaner,Dengue,30,25,0,Low,-0.23,21
2023-01-29,Sikar,Dengue,46,32,1,Low,-0.48,36
2023-09-17,Pali,Malaria,11,8,0,Low,-0.84,8
2023-02-24,Alwar,Dengue,72,58,1,Low,0.01,77
2023-05-26,Ajmer,Malaria,60,50,1,High,1.0,56
2023-05-25,Alwar,Dengue,91,77,1,Medium,0.26,73
2023-05-09,Ajmer,COVID-19,168,132,4,Low,-0.29,183
2023-12-16,Alwar,Dengue,54,34,1,Low,-0.41,54
2023-06-19,Bharatpur,COVID-19,119,89,0,Low,-0.55,109
2023-11-18,Bikaner,Malaria,56,48,1,Medium,0.3,55
2023-02-10,Alwar,Dengue,106,75,1,Medium,0.96,108
2023-02-20,Kota,Dengue,19,12,0,Low,-0.17,15
2023-01-07,Bikaner,Dengue,99,59,0,High,2.3,81
